order_id,arrival_time,item_id,pick_point_id
1,19,2-14-right-item,2-14
1,19,5-1-right-item,5-1
1,19,3-17-right-item,3-17
1,19,3-4-right-item,3-4
1,19,3-1-right-item,3-1
2,53,3-11-left-item,3-11
2,53,6-8-right-item,6-8
2,53,6-1-left-item,6-1
2,53,7-1-left-item,7-1
2,53,8-11-left-item,8-11
3,107,6-11-right-item,6-11
3,107,4-4-left-item,4-4
3,107,4-17-left-item,4-17
3,107,3-11-left-item,3-11
3,107,5-20-left-item,5-20
4,175,5-15-right-item,5-15
4,175,6-12-left-item,6-12
4,175,5-20-right-item,5-20
4,175,9-16-left-item,9-16
4,175,2-17-left-item,2-17
5,292,7-9-left-item,7-9
5,292,6-12-left-item,6-12
5,292,9-18-left-item,9-18
5,292,4-8-right-item,4-8
5,292,4-16-right-item,4-16
6,443,6-7-left-item,6-7
6,443,7-16-right-item,7-16
6,443,2-15-left-item,2-15
6,443,9-5-right-item,9-5
6,443,2-3-left-item,2-3
7,450,8-8-left-item,8-8
7,450,7-14-left-item,7-14
7,450,4-8-left-item,4-8
7,450,1-1-right-item,1-1
7,450,7-18-right-item,7-18
8,487,7-10-left-item,7-10
8,487,3-5-left-item,3-5
8,487,5-11-right-item,5-11
8,487,7-11-right-item,7-11
8,487,8-3-left-item,8-3
9,604,8-4-left-item,8-4
9,604,3-17-right-item,3-17
9,604,2-14-left-item,2-14
9,604,8-20-right-item,8-20
9,604,6-12-left-item,6-12
10,612,4-13-right-item,4-13
10,612,5-3-right-item,5-3
10,612,4-4-right-item,4-4
10,612,8-5-left-item,8-5
10,612,9-16-left-item,9-16
11,632,6-19-left-item,6-19
11,632,2-2-right-item,2-2
11,632,5-18-left-item,5-18
11,632,7-6-left-item,7-6
11,632,1-20-left-item,1-20
12,632,8-7-right-item,8-7
12,632,8-1-right-item,8-1
12,632,1-1-left-item,1-1
12,632,2-10-left-item,2-10
12,632,5-20-left-item,5-20
13,638,4-6-right-item,4-6
13,638,1-10-right-item,1-10
13,638,8-8-left-item,8-8
13,638,6-2-left-item,6-2
13,638,3-15-right-item,3-15
14,778,7-6-right-item,7-6
14,778,5-20-right-item,5-20
14,778,3-12-right-item,3-12
14,778,1-1-left-item,1-1
14,778,8-10-right-item,8-10
15,806,1-18-left-item,1-18
15,806,3-19-right-item,3-19
15,806,3-9-left-item,3-9
15,806,6-12-right-item,6-12
15,806,9-17-left-item,9-17
16,832,9-11-left-item,9-11
16,832,5-16-right-item,5-16
16,832,2-19-right-item,2-19
16,832,2-6-left-item,2-6
16,832,4-17-right-item,4-17
17,883,5-17-left-item,5-17
17,883,6-19-left-item,6-19
17,883,7-19-right-item,7-19
17,883,6-17-left-item,6-17
17,883,1-9-left-item,1-9
18,901,5-1-right-item,5-1
18,901,1-18-left-item,1-18
18,901,8-10-right-item,8-10
18,901,4-19-left-item,4-19
18,901,7-3-right-item,7-3
19,929,4-10-right-item,4-10
19,929,8-8-right-item,8-8
19,929,2-4-left-item,2-4
19,929,2-10-left-item,2-10
19,929,4-8-left-item,4-8
20,962,2-16-left-item,2-16
20,962,2-4-left-item,2-4
20,962,9-2-right-item,9-2
20,962,8-8-left-item,8-8
20,962,7-12-left-item,7-12
21,973,3-11-right-item,3-11
21,973,4-2-right-item,4-2
21,973,7-8-right-item,7-8
21,973,8-18-left-item,8-18
21,973,2-12-right-item,2-12
22,1041,7-1-left-item,7-1
22,1041,9-16-right-item,9-16
