order_id,arrival_time,item_id,pick_point_id
1,75,7-4-right-item,7-4
1,75,7-13-right-item,7-13
1,75,1-19-right-item,1-19
1,75,6-16-right-item,6-16
1,75,1-5-left-item,1-5
2,89,8-15-right-item,8-15
2,89,3-4-right-item,3-4
2,89,1-9-right-item,1-9
2,89,3-4-left-item,3-4
2,89,7-19-left-item,7-19
3,138,7-9-right-item,7-9
3,138,5-12-right-item,5-12
3,138,8-10-right-item,8-10
3,138,4-13-right-item,4-13
3,138,9-3-left-item,9-3
4,147,4-12-left-item,4-12
4,147,2-20-right-item,2-20
4,147,2-9-right-item,2-9
4,147,5-4-left-item,5-4
4,147,7-19-left-item,7-19
5,153,4-13-left-item,4-13
5,153,6-18-right-item,6-18
5,153,6-8-right-item,6-8
5,153,8-4-left-item,8-4
5,153,8-9-left-item,8-9
6,166,7-8-right-item,7-8
6,166,2-4-left-item,2-4
6,166,1-1-left-item,1-1
6,166,7-3-right-item,7-3
6,166,1-7-left-item,1-7
7,205,2-12-left-item,2-12
7,205,4-11-right-item,4-11
7,205,9-2-right-item,9-2
7,205,3-8-left-item,3-8
7,205,3-5-left-item,3-5
8,308,2-7-right-item,2-7
8,308,7-8-left-item,7-8
8,308,3-13-left-item,3-13
8,308,5-14-left-item,5-14
8,308,2-4-left-item,2-4
9,331,2-13-right-item,2-13
9,331,3-6-left-item,3-6
9,331,9-15-right-item,9-15
9,331,4-14-left-item,4-14
9,331,8-17-right-item,8-17
10,462,8-5-right-item,8-5
10,462,5-2-right-item,5-2
10,462,9-5-right-item,9-5
10,462,8-4-left-item,8-4
10,462,8-17-right-item,8-17
11,471,4-15-right-item,4-15
11,471,5-3-left-item,5-3
11,471,4-17-right-item,4-17
11,471,6-3-right-item,6-3
11,471,8-10-right-item,8-10
12,624,1-8-right-item,1-8
12,624,5-18-left-item,5-18
12,624,7-15-left-item,7-15
12,624,1-16-left-item,1-16
12,624,3-20-right-item,3-20
13,738,4-14-right-item,4-14
13,738,7-3-left-item,7-3
13,738,3-16-right-item,3-16
13,738,8-11-left-item,8-11
13,738,4-19-right-item,4-19
14,957,8-19-right-item,8-19
14,957,1-7-right-item,1-7
14,957,7-4-left-item,7-4
14,957,4-14-left-item,4-14
14,957,9-18-right-item,9-18
15,1022,9-10-right-item,9-10
15,1022,8-2-left-item,8-2
15,1022,8-5-right-item,8-5
15,1022,1-12-left-item,1-12
15,1022,5-8-left-item,5-8
16,1056,8-17-left-item,8-17
16,1056,7-3-left-item,7-3
16,1056,7-1-left-item,7-1
16,1056,2-4-right-item,2-4
16,1056,1-15-left-item,1-15
17,1096,2-3-left-item,2-3
17,1096,8-2-right-item,8-2
17,1096,7-13-left-item,7-13
17,1096,6-9-left-item,6-9
17,1096,7-12-right-item,7-12
18,1102,8-11-right-item,8-11
18,1102,2-20-right-item,2-20
18,1102,9-13-right-item,9-13
18,1102,7-16-right-item,7-16
18,1102,5-17-right-item,5-17
19,1199,4-4-right-item,4-4
19,1199,6-2-right-item,6-2
19,1199,7-8-right-item,7-8
19,1199,7-4-right-item,7-4
19,1199,7-9-left-item,7-9
20,1279,4-15-right-item,4-15
20,1279,1-13-right-item,1-13
20,1279,3-10-left-item,3-10
20,1279,7-2-right-item,7-2
20,1279,4-20-left-item,4-20
21,1317,3-3-right-item,3-3
21,1317,3-7-right-item,3-7
21,1317,8-6-right-item,8-6
21,1317,1-19-left-item,1-19
21,1317,2-17-left-item,2-17
22,1334,1-4-left-item,1-4
22,1334,8-5-left-item,8-5
22,1334,8-15-right-item,8-15
22,1334,6-20-right-item,6-20
22,1334,9-3-left-item,9-3
23,1552,9-2-right-item,9-2
23,1552,3-14-right-item,3-14
23,1552,3-10-left-item,3-10
23,1552,9-20-left-item,9-20
23,1552,1-11-right-item,1-11
24,1577,9-18-right-item,9-18
24,1577,1-3-right-item,1-3
24,1577,5-18-left-item,5-18
24,1577,6-5-right-item,6-5
24,1577,1-17-right-item,1-17
25,1629,2-4-right-item,2-4
25,1629,7-4-right-item,7-4
25,1629,7-16-left-item,7-16
25,1629,2-8-right-item,2-8
