order_id,arrival_time,item_id,pick_point_id
1,27,9-12-left-item,9-12
1,27,7-9-left-item,7-9
1,27,7-15-left-item,7-15
1,27,9-14-left-item,9-14
1,27,1-3-right-item,1-3
2,39,2-16-right-item,2-16
2,39,1-16-left-item,1-16
2,39,3-9-left-item,3-9
2,39,7-9-right-item,7-9
2,39,8-2-right-item,8-2
3,88,2-17-left-item,2-17
3,88,1-16-left-item,1-16
3,88,5-5-left-item,5-5
3,88,1-19-right-item,1-19
3,88,4-10-left-item,4-10
4,107,6-15-right-item,6-15
4,107,6-20-right-item,6-20
4,107,1-9-right-item,1-9
4,107,9-13-right-item,9-13
4,107,5-2-right-item,5-2
5,124,3-14-right-item,3-14
5,124,8-11-left-item,8-11
5,124,3-11-left-item,3-11
5,124,5-6-left-item,5-6
5,124,5-16-left-item,5-16
6,143,9-12-right-item,9-12
6,143,2-12-right-item,2-12
6,143,9-13-left-item,9-13
6,143,5-16-left-item,5-16
6,143,4-16-right-item,4-16
7,159,9-10-left-item,9-10
7,159,8-10-left-item,8-10
7,159,8-11-left-item,8-11
7,159,7-8-left-item,7-8
7,159,8-16-left-item,8-16
8,172,3-14-right-item,3-14
8,172,1-6-left-item,1-6
8,172,7-10-right-item,7-10
8,172,3-18-left-item,3-18
8,172,7-17-left-item,7-17
9,189,6-1-right-item,6-1
9,189,7-1-left-item,7-1
9,189,8-10-right-item,8-10
9,189,1-4-left-item,1-4
9,189,5-10-left-item,5-10
10,208,8-5-right-item,8-5
10,208,8-10-right-item,8-10
10,208,7-17-right-item,7-17
10,208,8-16-right-item,8-16
10,208,4-15-right-item,4-15
11,254,8-17-right-item,8-17
11,254,5-17-right-item,5-17
11,254,4-20-left-item,4-20
11,254,7-5-right-item,7-5
11,254,8-13-right-item,8-13
12,323,2-19-left-item,2-19
12,323,5-4-right-item,5-4
12,323,9-3-right-item,9-3
12,323,3-17-right-item,3-17
12,323,6-16-right-item,6-16
13,387,3-3-right-item,3-3
13,387,2-14-right-item,2-14
13,387,6-19-left-item,6-19
13,387,8-16-left-item,8-16
13,387,6-17-right-item,6-17
14,395,2-13-right-item,2-13
14,395,3-4-left-item,3-4
14,395,2-15-left-item,2-15
14,395,1-12-right-item,1-12
14,395,7-19-left-item,7-19
15,443,6-7-right-item,6-7
15,443,7-12-left-item,7-12
15,443,3-20-left-item,3-20
15,443,5-8-left-item,5-8
15,443,8-2-right-item,8-2
16,472,5-19-left-item,5-19
16,472,4-11-left-item,4-11
16,472,8-18-right-item,8-18
16,472,5-17-right-item,5-17
16,472,5-12-right-item,5-12
17,477,5-3-left-item,5-3
17,477,4-16-right-item,4-16
17,477,8-7-right-item,8-7
17,477,1-9-left-item,1-9
17,477,1-2-right-item,1-2
18,495,7-16-left-item,7-16
18,495,2-11-right-item,2-11
18,495,9-6-right-item,9-6
18,495,8-5-right-item,8-5
18,495,5-19-right-item,5-19
19,534,3-14-left-item,3-14
19,534,1-17-left-item,1-17
19,534,5-9-left-item,5-9
19,534,1-7-left-item,1-7
19,534,8-11-right-item,8-11
20,557,2-11-right-item,2-11
20,557,8-13-right-item,8-13
20,557,9-20-left-item,9-20
20,557,2-3-left-item,2-3
20,557,2-12-right-item,2-12
21,601,1-16-right-item,1-16
21,601,9-3-right-item,9-3
21,601,3-13-right-item,3-13
21,601,9-13-left-item,9-13
21,601,2-9-left-item,2-9
22,609,8-18-left-item,8-18
22,609,9-2-left-item,9-2
22,609,2-20-right-item,2-20
22,609,7-2-right-item,7-2
22,609,3-15-right-item,3-15
23,611,4-14-right-item,4-14
23,611,3-2-left-item,3-2
23,611,8-11-left-item,8-11
23,611,9-7-left-item,9-7
23,611,1-18-right-item,1-18
24,632,7-5-right-item,7-5
24,632,3-17-right-item,3-17
24,632,8-4-right-item,8-4
24,632,8-19-left-item,8-19
24,632,8-4-left-item,8-4
25,634,7-20-right-item,7-20
25,634,2-1-left-item,2-1
25,634,8-16-left-item,8-16
25,634,6-8-left-item,6-8
25,634,4-10-left-item,4-10
26,646,3-14-right-item,3-14
26,646,7-10-left-item,7-10
26,646,3-6-left-item,3-6
26,646,1-14-right-item,1-14
26,646,7-11-left-item,7-11
27,687,5-6-left-item,5-6
27,687,1-11-left-item,1-11
27,687,7-16-left-item,7-16
27,687,2-12-right-item,2-12
27,687,4-19-left-item,4-19
28,711,6-11-right-item,6-11
28,711,9-7-right-item,9-7
28,711,3-12-right-item,3-12
28,711,9-11-left-item,9-11
28,711,5-16-left-item,5-16
29,722,2-10-left-item,2-10
29,722,4-3-left-item,4-3
29,722,3-14-right-item,3-14
29,722,9-15-right-item,9-15
29,722,4-4-left-item,4-4
30,727,5-10-left-item,5-10
30,727,6-11-right-item,6-11
30,727,4-17-left-item,4-17
30,727,2-11-left-item,2-11
30,727,7-13-left-item,7-13
31,752,8-2-left-item,8-2
31,752,9-19-right-item,9-19
31,752,7-14-left-item,7-14
31,752,6-8-right-item,6-8
31,752,3-9-right-item,3-9
32,766,4-17-right-item,4-17
32,766,3-7-right-item,3-7
32,766,4-8-right-item,4-8
32,766,4-20-left-item,4-20
