order_id,arrival_time,item_id,pick_point_id
1,20,7-19-left-item,7-19
1,20,6-20-left-item,6-20
1,20,4-7-right-item,4-7
1,20,3-15-left-item,3-15
1,20,7-7-right-item,7-7
2,182,1-12-right-item,1-12
2,182,5-1-right-item,5-1
2,182,3-6-left-item,3-6
2,182,1-2-right-item,1-2
2,182,3-3-left-item,3-3
3,274,9-9-right-item,9-9
3,274,7-15-right-item,7-15
3,274,5-15-left-item,5-15
3,274,8-9-left-item,8-9
3,274,5-2-left-item,5-2
4,343,6-9-right-item,6-9
4,343,2-16-left-item,2-16
4,343,5-6-left-item,5-6
4,343,1-2-left-item,1-2
4,343,9-14-right-item,9-14
5,432,8-8-right-item,8-8
5,432,7-4-right-item,7-4
5,432,9-17-right-item,9-17
5,432,2-11-right-item,2-11
5,432,7-9-right-item,7-9
6,448,5-20-left-item,5-20
6,448,9-12-right-item,9-12
6,448,3-17-left-item,3-17
6,448,4-6-right-item,4-6
6,448,9-2-left-item,9-2
7,450,6-1-left-item,6-1
7,450,3-6-right-item,3-6
7,450,7-19-left-item,7-19
7,450,3-11-right-item,3-11
7,450,2-5-left-item,2-5
8,538,5-19-right-item,5-19
8,538,9-8-right-item,9-8
8,538,5-8-left-item,5-8
8,538,3-14-right-item,3-14
8,538,7-7-right-item,7-7
9,538,1-15-left-item,1-15
9,538,9-14-left-item,9-14
9,538,4-18-left-item,4-18
9,538,4-17-left-item,4-17
9,538,5-9-right-item,5-9
10,566,1-13-right-item,1-13
10,566,2-18-left-item,2-18
10,566,9-3-right-item,9-3
10,566,1-15-right-item,1-15
10,566,7-11-right-item,7-11
11,614,1-6-right-item,1-6
11,614,8-10-left-item,8-10
11,614,6-10-right-item,6-10
11,614,2-5-right-item,2-5
11,614,2-2-left-item,2-2
12,621,2-15-right-item,2-15
12,621,5-5-right-item,5-5
12,621,7-1-left-item,7-1
12,621,3-12-left-item,3-12
12,621,2-2-right-item,2-2
13,621,3-3-left-item,3-3
13,621,6-9-left-item,6-9
13,621,6-7-right-item,6-7
13,621,2-11-left-item,2-11
13,621,4-20-left-item,4-20
14,692,1-9-right-item,1-9
14,692,5-8-right-item,5-8
14,692,4-4-right-item,4-4
14,692,4-18-left-item,4-18
14,692,3-9-left-item,3-9
15,724,4-15-left-item,4-15
15,724,6-19-left-item,6-19
15,724,2-8-left-item,2-8
15,724,6-5-right-item,6-5
15,724,4-8-right-item,4-8
