order_id,arrival_time,item_id,pick_point_id
1,9,7-19-left-item,7-19
1,9,1-14-left-item,1-14
1,9,8-18-left-item,8-18
1,9,3-10-left-item,3-10
1,9,6-19-right-item,6-19
2,10,5-16-left-item,5-16
2,10,7-14-right-item,7-14
2,10,1-1-right-item,1-1
2,10,5-3-left-item,5-3
2,10,9-17-left-item,9-17
3,21,4-10-right-item,4-10
3,21,5-8-right-item,5-8
3,21,2-10-left-item,2-10
3,21,1-15-right-item,1-15
3,21,4-12-right-item,4-12
4,42,9-1-left-item,9-1
4,42,4-17-left-item,4-17
4,42,8-16-right-item,8-16
4,42,7-2-left-item,7-2
4,42,2-13-right-item,2-13
5,42,4-5-right-item,4-5
5,42,1-2-left-item,1-2
5,42,5-13-right-item,5-13
5,42,5-7-right-item,5-7
5,42,8-13-right-item,8-13
6,63,5-12-left-item,5-12
6,63,7-11-right-item,7-11
6,63,3-19-right-item,3-19
6,63,7-4-left-item,7-4
6,63,5-17-right-item,5-17
7,85,4-5-right-item,4-5
7,85,6-2-left-item,6-2
7,85,3-11-right-item,3-11
7,85,6-17-left-item,6-17
7,85,4-15-left-item,4-15
8,99,8-4-right-item,8-4
8,99,8-15-right-item,8-15
8,99,2-10-left-item,2-10
8,99,9-11-left-item,9-11
8,99,9-10-left-item,9-10
9,128,8-11-right-item,8-11
9,128,3-17-left-item,3-17
9,128,6-2-right-item,6-2
9,128,4-2-left-item,4-2
9,128,3-5-left-item,3-5
10,131,8-13-left-item,8-13
10,131,6-1-right-item,6-1
10,131,7-9-right-item,7-9
10,131,9-4-right-item,9-4
10,131,2-14-right-item,2-14
11,189,5-13-left-item,5-13
11,189,6-16-left-item,6-16
11,189,7-13-left-item,7-13
11,189,9-4-right-item,9-4
11,189,9-1-right-item,9-1
12,189,7-19-right-item,7-19
12,189,4-3-right-item,4-3
12,189,8-12-right-item,8-12
12,189,6-18-right-item,6-18
12,189,7-3-left-item,7-3
13,200,6-14-left-item,6-14
13,200,2-2-left-item,2-2
13,200,9-17-right-item,9-17
13,200,1-18-left-item,1-18
13,200,7-5-right-item,7-5
14,200,7-14-right-item,7-14
14,200,3-19-left-item,3-19
14,200,6-7-right-item,6-7
14,200,3-4-left-item,3-4
14,200,9-6-left-item,9-6
15,245,5-18-right-item,5-18
15,245,3-2-right-item,3-2
15,245,8-19-left-item,8-19
15,245,9-17-right-item,9-17
15,245,8-19-right-item,8-19
16,253,4-7-left-item,4-7
16,253,1-18-left-item,1-18
16,253,9-3-right-item,9-3
16,253,2-3-left-item,2-3
16,253,7-1-left-item,7-1
17,299,7-2-left-item,7-2
17,299,2-11-right-item,2-11
17,299,5-15-left-item,5-15
17,299,8-4-right-item,8-4
17,299,2-2-left-item,2-2
18,315,3-3-right-item,3-3
18,315,9-16-left-item,9-16
18,315,1-7-right-item,1-7
18,315,6-11-left-item,6-11
18,315,4-2-right-item,4-2
19,327,2-5-left-item,2-5
19,327,4-13-left-item,4-13
19,327,7-14-left-item,7-14
19,327,2-7-right-item,2-7
19,327,9-20-right-item,9-20
20,336,1-11-right-item,1-11
20,336,3-16-left-item,3-16
20,336,4-9-left-item,4-9
20,336,7-13-left-item,7-13
20,336,2-10-right-item,2-10
21,336,2-15-right-item,2-15
21,336,8-4-right-item,8-4
21,336,3-4-right-item,3-4
21,336,8-18-left-item,8-18
21,336,7-4-left-item,7-4
22,348,8-13-left-item,8-13
22,348,1-16-left-item,1-16
22,348,8-2-left-item,8-2
22,348,7-11-left-item,7-11
22,348,6-1-right-item,6-1
23,359,2-18-left-item,2-18
23,359,7-18-right-item,7-18
23,359,2-16-right-item,2-16
23,359,9-5-left-item,9-5
23,359,5-8-left-item,5-8
24,379,1-19-right-item,1-19
24,379,1-16-right-item,1-16
24,379,7-4-left-item,7-4
24,379,9-16-left-item,9-16
24,379,9-4-right-item,9-4
25,379,4-18-left-item,4-18
25,379,9-11-left-item,9-11
25,379,5-15-right-item,5-15
