order_id,arrival_time,item_id,pick_point_id
1,102,9-13-right-item,9-13
1,102,1-7-right-item,1-7
1,102,6-13-right-item,6-13
1,102,6-14-left-item,6-14
1,102,3-6-left-item,3-6
2,126,9-8-left-item,9-8
2,126,9-16-right-item,9-16
2,126,8-2-left-item,8-2
2,126,3-4-left-item,3-4
2,126,8-19-right-item,8-19
3,171,9-3-right-item,9-3
3,171,3-20-right-item,3-20
3,171,5-17-left-item,5-17
3,171,3-1-left-item,3-1
3,171,8-16-right-item,8-16
4,179,6-11-right-item,6-11
4,179,9-19-left-item,9-19
4,179,7-20-right-item,7-20
4,179,9-2-left-item,9-2
4,179,2-12-right-item,2-12
5,295,7-19-left-item,7-19
5,295,7-3-right-item,7-3
5,295,8-10-right-item,8-10
5,295,9-5-left-item,9-5
5,295,4-13-right-item,4-13
6,412,3-7-left-item,3-7
6,412,4-1-left-item,4-1
6,412,7-19-right-item,7-19
6,412,2-16-left-item,2-16
6,412,6-11-right-item,6-11
7,457,9-17-left-item,9-17
7,457,7-2-left-item,7-2
7,457,6-8-left-item,6-8
7,457,2-19-right-item,2-19
7,457,7-4-left-item,7-4
8,476,7-16-right-item,7-16
8,476,3-2-left-item,3-2
8,476,9-13-left-item,9-13
8,476,3-12-right-item,3-12
8,476,8-11-left-item,8-11
9,521,6-19-right-item,6-19
9,521,3-14-right-item,3-14
9,521,5-11-right-item,5-11
9,521,9-9-left-item,9-9
9,521,5-1-left-item,5-1
10,596,3-11-left-item,3-11
10,596,1-9-left-item,1-9
10,596,6-8-right-item,6-8
10,596,1-19-left-item,1-19
10,596,2-4-left-item,2-4
11,653,4-2-right-item,4-2
11,653,9-11-left-item,9-11
11,653,5-12-left-item,5-12
11,653,7-18-right-item,7-18
11,653,7-19-left-item,7-19
12,670,9-11-left-item,9-11
12,670,6-17-right-item,6-17
12,670,7-4-left-item,7-4
12,670,7-1-left-item,7-1
12,670,3-17-right-item,3-17
13,704,3-19-left-item,3-19
13,704,2-11-right-item,2-11
13,704,8-16-left-item,8-16
13,704,4-11-right-item,4-11
13,704,3-1-left-item,3-1
14,729,5-10-right-item,5-10
14,729,4-11-left-item,4-11
14,729,6-10-left-item,6-10
14,729,7-17-right-item,7-17
14,729,4-8-left-item,4-8
15,764,9-13-right-item,9-13
15,764,1-20-right-item,1-20
15,764,9-11-left-item,9-11
15,764,7-5-left-item,7-5
15,764,4-19-right-item,4-19
16,771,4-10-right-item,4-10
16,771,1-6-left-item,1-6
16,771,5-7-left-item,5-7
16,771,3-4-left-item,3-4
16,771,7-1-left-item,7-1
17,816,8-19-right-item,8-19
17,816,8-10-right-item,8-10
17,816,2-18-left-item,2-18
17,816,9-12-left-item,9-12
17,816,8-4-left-item,8-4
18,818,7-17-right-item,7-17
18,818,6-16-left-item,6-16
18,818,9-18-left-item,9-18
18,818,6-1-left-item,6-1
18,818,7-6-right-item,7-6
19,900,6-19-left-item,6-19
19,900,7-9-left-item,7-9
19,900,5-17-right-item,5-17
19,900,4-19-right-item,4-19
19,900,1-19-left-item,1-19
20,1107,3-3-left-item,3-3
20,1107,9-10-right-item,9-10
20,1107,6-10-left-item,6-10
20,1107,1-6-left-item,1-6
20,1107,4-15-left-item,4-15
21,1190,5-8-left-item,5-8
21,1190,3-11-right-item,3-11
21,1190,4-12-left-item,4-12
21,1190,6-18-left-item,6-18
21,1190,9-17-right-item,9-17
22,1200,8-15-left-item,8-15
22,1200,3-6-right-item,3-6
22,1200,4-3-left-item,4-3
22,1200,4-1-left-item,4-1
22,1200,4-20-right-item,4-20
23,1260,7-10-right-item,7-10
23,1260,5-19-left-item,5-19
23,1260,5-8-left-item,5-8
23,1260,1-11-right-item,1-11
23,1260,1-2-right-item,1-2
24,1362,7-19-right-item,7-19
24,1362,4-20-right-item,4-20
24,1362,3-8-right-item,3-8
24,1362,2-15-left-item,2-15
24,1362,9-4-right-item,9-4
25,1488,9-4-right-item,9-4
