order_id,arrival_time,item_id,pick_point_id
1,14,3-11-left-item,3-11
1,14,7-20-left-item,7-20
1,14,2-6-left-item,2-6
1,14,4-18-right-item,4-18
1,14,8-4-left-item,8-4
2,43,1-5-right-item,1-5
2,43,9-8-right-item,9-8
2,43,1-4-left-item,1-4
2,43,2-4-right-item,2-4
2,43,6-12-left-item,6-12
3,75,8-3-left-item,8-3
3,75,7-8-left-item,7-8
3,75,6-4-right-item,6-4
3,75,5-12-right-item,5-12
3,75,8-11-right-item,8-11
4,203,5-9-left-item,5-9
4,203,7-1-left-item,7-1
4,203,7-7-left-item,7-7
4,203,7-20-left-item,7-20
4,203,3-2-right-item,3-2
5,219,2-20-left-item,2-20
5,219,9-12-left-item,9-12
5,219,8-9-right-item,8-9
5,219,9-3-left-item,9-3
5,219,4-7-right-item,4-7
6,295,1-19-right-item,1-19
6,295,5-19-left-item,5-19
6,295,8-1-left-item,8-1
6,295,7-4-left-item,7-4
6,295,6-17-right-item,6-17
7,418,6-14-left-item,6-14
7,418,1-20-right-item,1-20
7,418,2-11-right-item,2-11
7,418,8-16-left-item,8-16
7,418,5-8-right-item,5-8
8,426,1-16-right-item,1-16
8,426,5-9-right-item,5-9
8,426,4-6-right-item,4-6
8,426,9-18-left-item,9-18
8,426,5-4-right-item,5-4
9,448,7-2-right-item,7-2
9,448,1-4-right-item,1-4
9,448,4-16-left-item,4-16
9,448,1-16-left-item,1-16
9,448,4-6-right-item,4-6
10,460,7-12-right-item,7-12
10,460,6-10-right-item,6-10
10,460,5-18-right-item,5-18
10,460,1-14-right-item,1-14
10,460,3-16-left-item,3-16
11,561,3-18-left-item,3-18
11,561,6-13-left-item,6-13
11,561,6-6-right-item,6-6
11,561,3-3-right-item,3-3
11,561,1-15-right-item,1-15
12,584,5-20-right-item,5-20
12,584,1-16-left-item,1-16
12,584,5-3-left-item,5-3
12,584,9-7-left-item,9-7
12,584,4-11-right-item,4-11
13,597,2-1-right-item,2-1
13,597,2-14-right-item,2-14
13,597,7-2-right-item,7-2
13,597,6-18-right-item,6-18
13,597,3-13-left-item,3-13
14,627,6-10-right-item,6-10
14,627,3-13-right-item,3-13
14,627,4-7-left-item,4-7
14,627,7-1-left-item,7-1
14,627,2-16-right-item,2-16
15,773,1-3-right-item,1-3
15,773,7-14-right-item,7-14
15,773,2-11-left-item,2-11
15,773,8-11-right-item,8-11
15,773,9-19-right-item,9-19
16,803,7-11-left-item,7-11
16,803,2-5-right-item,2-5
16,803,9-16-left-item,9-16
16,803,4-13-right-item,4-13
16,803,7-6-right-item,7-6
17,807,4-3-right-item,4-3
17,807,7-16-left-item,7-16
17,807,1-19-right-item,1-19
17,807,8-11-left-item,8-11
17,807,1-4-right-item,1-4
18,822,6-5-left-item,6-5
