order_id,arrival_time,item_id,pick_point_id
1,20,3-3-left-item,3-3
1,20,9-8-right-item,9-8
1,20,6-12-left-item,6-12
1,20,3-1-right-item,3-1
1,20,2-6-right-item,2-6
2,21,1-19-left-item,1-19
2,21,1-13-right-item,1-13
2,21,6-7-left-item,6-7
2,21,7-10-right-item,7-10
2,21,4-1-left-item,4-1
3,78,2-2-right-item,2-2
3,78,6-6-right-item,6-6
3,78,3-10-left-item,3-10
3,78,8-18-left-item,8-18
3,78,9-7-right-item,9-7
4,81,7-4-right-item,7-4
4,81,5-10-left-item,5-10
4,81,1-10-right-item,1-10
4,81,5-3-right-item,5-3
4,81,9-13-left-item,9-13
5,115,6-5-left-item,6-5
5,115,2-11-right-item,2-11
5,115,9-17-right-item,9-17
5,115,2-4-left-item,2-4
5,115,7-7-left-item,7-7
6,123,1-17-left-item,1-17
6,123,2-10-right-item,2-10
6,123,8-4-left-item,8-4
6,123,8-8-right-item,8-8
6,123,6-12-right-item,6-12
7,126,2-3-right-item,2-3
7,126,6-20-left-item,6-20
7,126,2-11-right-item,2-11
7,126,3-1-left-item,3-1
7,126,7-5-right-item,7-5
8,141,4-5-left-item,4-5
8,141,6-12-right-item,6-12
8,141,6-15-left-item,6-15
8,141,8-19-right-item,8-19
8,141,5-19-right-item,5-19
9,184,8-14-left-item,8-14
9,184,1-12-left-item,1-12
9,184,6-8-right-item,6-8
9,184,8-3-right-item,8-3
9,184,8-19-right-item,8-19
10,201,3-5-left-item,3-5
10,201,2-14-right-item,2-14
10,201,4-1-left-item,4-1
10,201,5-3-left-item,5-3
10,201,9-16-right-item,9-16
11,201,8-3-left-item,8-3
11,201,7-5-left-item,7-5
11,201,1-16-right-item,1-16
11,201,2-11-left-item,2-11
11,201,7-3-left-item,7-3
12,262,9-18-left-item,9-18
12,262,9-17-left-item,9-17
12,262,1-2-left-item,1-2
12,262,5-11-left-item,5-11
12,262,2-8-right-item,2-8
13,281,1-1-left-item,1-1
13,281,1-19-right-item,1-19
13,281,8-18-right-item,8-18
13,281,3-18-right-item,3-18
13,281,8-4-right-item,8-4
14,284,8-20-left-item,8-20
14,284,1-6-right-item,1-6
14,284,7-11-right-item,7-11
14,284,8-14-right-item,8-14
14,284,5-10-right-item,5-10
15,289,6-18-right-item,6-18
15,289,1-11-right-item,1-11
15,289,2-5-left-item,2-5
15,289,5-11-left-item,5-11
15,289,9-11-left-item,9-11
16,291,9-17-left-item,9-17
16,291,6-18-right-item,6-18
16,291,9-12-left-item,9-12
16,291,6-15-left-item,6-15
16,291,6-2-right-item,6-2
17,291,2-3-right-item,2-3
17,291,1-6-right-item,1-6
17,291,2-8-right-item,2-8
17,291,4-5-right-item,4-5
17,291,2-17-left-item,2-17
18,299,1-1-left-item,1-1
18,299,3-3-right-item,3-3
18,299,1-4-left-item,1-4
18,299,1-18-left-item,1-18
18,299,3-6-right-item,3-6
19,328,6-1-right-item,6-1
19,328,2-1-left-item,2-1
19,328,6-18-left-item,6-18
19,328,4-17-left-item,4-17
19,328,2-3-left-item,2-3
20,361,8-10-left-item,8-10
20,361,8-14-right-item,8-14
20,361,4-10-right-item,4-10
20,361,8-9-left-item,8-9
20,361,7-20-right-item,7-20
21,363,1-15-right-item,1-15
21,363,3-14-right-item,3-14
21,363,9-15-left-item,9-15
21,363,4-1-right-item,4-1
21,363,2-3-right-item,2-3
22,379,1-16-left-item,1-16
22,379,3-17-right-item,3-17
22,379,6-6-left-item,6-6
22,379,7-6-left-item,7-6
22,379,1-17-right-item,1-17
23,382,8-3-right-item,8-3
23,382,3-14-left-item,3-14
23,382,1-4-right-item,1-4
23,382,5-14-right-item,5-14
23,382,2-14-left-item,2-14
24,422,3-16-left-item,3-16
24,422,4-16-right-item,4-16
24,422,1-15-right-item,1-15
24,422,7-4-left-item,7-4
24,422,7-17-left-item,7-17
25,423,2-14-left-item,2-14
25,423,5-6-right-item,5-6
25,423,7-10-left-item,7-10
25,423,3-19-right-item,3-19
25,423,4-7-right-item,4-7
26,429,4-6-left-item,4-6
26,429,7-8-right-item,7-8
26,429,9-1-right-item,9-1
26,429,3-1-left-item,3-1
26,429,6-3-left-item,6-3
27,437,9-18-right-item,9-18
27,437,6-12-right-item,6-12
27,437,2-2-right-item,2-2
27,437,2-8-left-item,2-8
27,437,3-16-left-item,3-16
28,444,7-19-right-item,7-19
28,444,2-17-right-item,2-17
28,444,6-11-left-item,6-11
28,444,9-17-left-item,9-17
28,444,3-14-right-item,3-14
29,474,4-7-left-item,4-7
29,474,2-12-right-item,2-12
29,474,2-2-left-item,2-2
29,474,6-15-right-item,6-15
29,474,1-18-right-item,1-18
30,535,8-7-left-item,8-7
30,535,2-8-left-item,2-8
30,535,4-7-left-item,4-7
30,535,3-12-left-item,3-12
30,535,3-15-right-item,3-15
31,560,9-7-right-item,9-7
31,560,6-7-left-item,6-7
31,560,3-2-right-item,3-2
31,560,2-11-left-item,2-11
31,560,6-3-right-item,6-3
32,601,1-14-left-item,1-14
32,601,9-14-right-item,9-14
32,601,6-2-right-item,6-2
32,601,6-17-left-item,6-17
32,601,7-18-right-item,7-18
33,616,3-15-left-item,3-15
33,616,4-6-left-item,4-6
33,616,8-8-right-item,8-8
33,616,1-8-right-item,1-8
33,616,4-5-right-item,4-5
34,657,1-2-left-item,1-2
34,657,5-18-left-item,5-18
34,657,9-2-left-item,9-2
34,657,2-12-right-item,2-12
34,657,6-19-left-item,6-19
35,684,1-20-left-item,1-20
35,684,4-17-right-item,4-17
35,684,6-6-left-item,6-6
35,684,1-4-right-item,1-4
35,684,1-8-left-item,1-8
36,699,1-16-left-item,1-16
36,699,4-19-right-item,4-19
36,699,3-14-right-item,3-14
36,699,2-2-left-item,2-2
36,699,7-4-right-item,7-4
37,710,4-14-left-item,4-14
37,710,2-8-right-item,2-8
37,710,1-2-right-item,1-2
37,710,7-16-right-item,7-16
37,710,6-10-right-item,6-10
38,710,8-4-right-item,8-4
38,710,7-17-right-item,7-17
38,710,3-10-left-item,3-10
38,710,1-18-left-item,1-18
38,710,6-16-left-item,6-16
39,738,7-13-right-item,7-13
39,738,4-11-right-item,4-11
39,738,4-19-right-item,4-19
39,738,2-3-left-item,2-3
39,738,6-2-left-item,6-2
40,738,3-12-right-item,3-12
40,738,5-17-right-item,5-17
40,738,7-7-left-item,7-7
40,738,2-13-right-item,2-13
40,738,4-3-right-item,4-3
41,753,9-6-right-item,9-6
41,753,2-18-right-item,2-18
41,753,6-2-right-item,6-2
41,753,2-17-left-item,2-17
41,753,4-9-left-item,4-9
42,760,9-20-left-item,9-20
42,760,7-15-right-item,7-15
42,760,5-2-right-item,5-2
42,760,3-20-right-item,3-20
42,760,4-14-right-item,4-14
43,766,2-4-left-item,2-4
43,766,2-20-left-item,2-20
43,766,9-3-right-item,9-3
43,766,4-11-left-item,4-11
43,766,7-8-right-item,7-8
44,824,3-5-right-item,3-5
44,824,7-17-right-item,7-17
44,824,5-14-left-item,5-14
44,824,3-9-right-item,3-9
44,824,6-9-left-item,6-9
45,850,7-4-left-item,7-4
45,850,5-6-left-item,5-6
45,850,2-10-left-item,2-10
45,850,2-4-left-item,2-4
45,850,2-6-left-item,2-6
46,865,6-17-right-item,6-17
46,865,6-12-left-item,6-12
46,865,2-17-left-item,2-17
46,865,3-12-right-item,3-12
46,865,5-11-right-item,5-11
47,865,2-10-left-item,2-10
47,865,8-2-left-item,8-2
47,865,7-20-left-item,7-20
47,865,6-17-left-item,6-17
47,865,7-2-right-item,7-2
48,876,2-12-left-item,2-12
48,876,3-10-right-item,3-10
48,876,7-18-right-item,7-18
48,876,7-9-right-item,7-9
48,876,4-15-left-item,4-15
49,876,4-5-right-item,4-5
49,876,1-5-right-item,1-5
49,876,5-9-right-item,5-9
49,876,8-3-right-item,8-3
49,876,1-6-left-item,1-6
50,893,4-20-left-item,4-20
50,893,8-16-left-item,8-16
50,893,3-4-right-item,3-4
50,893,2-20-left-item,2-20
50,893,7-11-left-item,7-11
51,906,4-3-left-item,4-3
51,906,9-2-left-item,9-2
51,906,6-10-right-item,6-10
51,906,5-10-left-item,5-10
51,906,1-1-left-item,1-1
52,928,6-2-right-item,6-2
52,928,5-9-left-item,5-9
52,928,2-9-left-item,2-9
52,928,1-4-left-item,1-4
52,928,6-20-left-item,6-20
53,932,6-7-right-item,6-7
53,932,4-19-right-item,4-19
53,932,6-2-left-item,6-2
53,932,3-5-right-item,3-5
53,932,2-19-left-item,2-19
54,949,7-12-right-item,7-12
54,949,6-1-left-item,6-1
54,949,5-17-left-item,5-17
54,949,3-19-right-item,3-19
54,949,5-3-left-item,5-3
55,959,5-12-right-item,5-12
55,959,8-1-left-item,8-1
55,959,6-8-right-item,6-8
55,959,7-7-right-item,7-7
55,959,3-15-left-item,3-15
56,970,3-1-right-item,3-1
56,970,7-5-left-item,7-5
56,970,8-1-right-item,8-1
56,970,1-5-right-item,1-5
56,970,2-16-left-item,2-16
57,1013,6-5-left-item,6-5
57,1013,8-15-left-item,8-15
57,1013,6-3-right-item,6-3
57,1013,5-19-right-item,5-19
57,1013,5-6-left-item,5-6
58,1045,6-12-right-item,6-12
58,1045,8-18-right-item,8-18
58,1045,2-5-left-item,2-5
58,1045,5-12-left-item,5-12
58,1045,2-17-right-item,2-17
59,1065,8-9-right-item,8-9
59,1065,1-13-left-item,1-13
59,1065,2-10-right-item,2-10
59,1065,5-18-right-item,5-18
59,1065,6-6-right-item,6-6
60,1081,6-4-right-item,6-4
60,1081,6-13-right-item,6-13
60,1081,4-4-right-item,4-4
60,1081,5-7-right-item,5-7
60,1081,5-6-left-item,5-6
61,1154,2-8-right-item,2-8
61,1154,2-2-right-item,2-2
61,1154,9-16-left-item,9-16
61,1154,8-15-left-item,8-15
61,1154,6-4-right-item,6-4
62,1198,3-20-left-item,3-20
62,1198,6-12-right-item,6-12
62,1198,6-15-left-item,6-15
62,1198,6-2-left-item,6-2
62,1198,6-10-right-item,6-10
63,1201,9-5-right-item,9-5
63,1201,2-7-left-item,2-7
63,1201,6-18-right-item,6-18
63,1201,2-1-right-item,2-1
63,1201,2-12-left-item,2-12
64,1244,8-6-left-item,8-6
64,1244,8-8-right-item,8-8
64,1244,1-17-right-item,1-17
64,1244,8-8-left-item,8-8
64,1244,7-10-right-item,7-10
65,1253,4-11-right-item,4-11
65,1253,5-17-left-item,5-17
65,1253,1-7-right-item,1-7
65,1253,1-13-left-item,1-13
65,1253,4-16-left-item,4-16
66,1259,5-17-left-item,5-17
66,1259,5-6-right-item,5-6
66,1259,8-19-left-item,8-19
66,1259,7-5-right-item,7-5
66,1259,2-20-left-item,2-20
67,1268,1-16-left-item,1-16
67,1268,1-17-right-item,1-17
67,1268,7-7-right-item,7-7
67,1268,5-16-left-item,5-16
67,1268,1-6-right-item,1-6
68,1269,5-12-left-item,5-12
68,1269,9-11-right-item,9-11
68,1269,5-16-right-item,5-16
68,1269,6-1-left-item,6-1
68,1269,5-10-right-item,5-10
69,1293,7-13-right-item,7-13
69,1293,4-17-left-item,4-17
69,1293,2-5-left-item,2-5
69,1293,2-1-left-item,2-1
69,1293,7-7-left-item,7-7
70,1310,7-19-right-item,7-19
70,1310,7-18-right-item,7-18
70,1310,4-7-left-item,4-7
70,1310,3-15-right-item,3-15
70,1310,2-1-right-item,2-1
71,1317,9-19-right-item,9-19
71,1317,8-9-right-item,8-9
71,1317,1-9-right-item,1-9
71,1317,8-17-right-item,8-17
71,1317,4-18-left-item,4-18
72,1335,3-6-left-item,3-6
72,1335,2-12-right-item,2-12
72,1335,4-6-left-item,4-6
72,1335,4-3-right-item,4-3
72,1335,1-10-right-item,1-10
73,1345,4-10-left-item,4-10
73,1345,3-17-right-item,3-17
73,1345,9-17-right-item,9-17
73,1345,1-11-left-item,1-11
73,1345,1-14-right-item,1-14
74,1361,5-19-right-item,5-19
74,1361,6-4-right-item,6-4
74,1361,1-13-left-item,1-13
74,1361,3-11-left-item,3-11
74,1361,7-17-left-item,7-17
75,1377,6-6-right-item,6-6
75,1377,2-17-right-item,2-17
75,1377,4-2-left-item,4-2
75,1377,4-5-left-item,4-5
75,1377,9-2-right-item,9-2
76,1394,9-8-right-item,9-8
76,1394,6-19-right-item,6-19
76,1394,7-20-left-item,7-20
76,1394,6-7-left-item,6-7
76,1394,8-12-left-item,8-12
77,1402,3-13-right-item,3-13
77,1402,6-8-left-item,6-8
77,1402,8-8-right-item,8-8
77,1402,3-18-right-item,3-18
77,1402,5-11-right-item,5-11
78,1405,5-11-left-item,5-11
78,1405,9-20-left-item,9-20
78,1405,8-19-left-item,8-19
78,1405,7-11-right-item,7-11
78,1405,2-6-right-item,2-6
79,1411,4-15-right-item,4-15
79,1411,4-20-left-item,4-20
79,1411,4-16-left-item,4-16
79,1411,9-3-left-item,9-3
79,1411,8-19-left-item,8-19
80,1416,8-17-right-item,8-17
80,1416,7-3-right-item,7-3
80,1416,1-16-left-item,1-16
80,1416,2-13-left-item,2-13
80,1416,5-18-left-item,5-18
81,1423,1-2-right-item,1-2
81,1423,7-18-right-item,7-18
81,1423,9-10-left-item,9-10
81,1423,3-9-right-item,3-9
81,1423,1-1-right-item,1-1
82,1436,9-8-left-item,9-8
82,1436,3-12-right-item,3-12
82,1436,5-11-left-item,5-11
82,1436,7-17-left-item,7-17
82,1436,7-20-left-item,7-20
83,1473,6-7-right-item,6-7
83,1473,5-18-left-item,5-18
83,1473,3-10-right-item,3-10
83,1473,7-14-left-item,7-14
83,1473,1-18-left-item,1-18
84,1489,2-4-left-item,2-4
84,1489,7-9-left-item,7-9
84,1489,3-12-left-item,3-12
84,1489,2-2-left-item,2-2
84,1489,6-12-right-item,6-12
85,1524,9-9-right-item,9-9
85,1524,7-12-right-item,7-12
85,1524,5-10-left-item,5-10
85,1524,3-3-right-item,3-3
85,1524,3-1-left-item,3-1
86,1524,8-18-left-item,8-18
86,1524,7-15-left-item,7-15
86,1524,8-20-right-item,8-20
86,1524,9-14-right-item,9-14
86,1524,6-13-right-item,6-13
87,1543,4-16-right-item,4-16
87,1543,3-20-right-item,3-20
87,1543,3-10-left-item,3-10
87,1543,2-16-left-item,2-16
87,1543,1-5-right-item,1-5
88,1548,1-3-right-item,1-3
88,1548,7-19-right-item,7-19
88,1548,5-18-right-item,5-18
88,1548,3-1-left-item,3-1
88,1548,6-11-right-item,6-11
89,1582,6-17-right-item,6-17
89,1582,5-17-left-item,5-17
89,1582,2-20-left-item,2-20
89,1582,9-6-right-item,9-6
89,1582,2-11-left-item,2-11
90,1587,1-10-left-item,1-10
90,1587,8-6-right-item,8-6
90,1587,6-10-left-item,6-10
90,1587,6-13-left-item,6-13
90,1587,3-3-left-item,3-3
91,1601,9-9-left-item,9-9
91,1601,6-20-right-item,6-20
91,1601,4-11-left-item,4-11
91,1601,4-4-right-item,4-4
91,1601,1-7-right-item,1-7
92,1619,4-16-right-item,4-16
92,1619,8-10-left-item,8-10
92,1619,3-16-left-item,3-16
92,1619,7-1-left-item,7-1
92,1619,5-18-left-item,5-18
93,1641,2-20-right-item,2-20
93,1641,7-3-left-item,7-3
93,1641,8-16-left-item,8-16
93,1641,8-8-left-item,8-8
93,1641,6-7-right-item,6-7
94,1675,3-15-left-item,3-15
94,1675,4-20-left-item,4-20
94,1675,3-13-right-item,3-13
94,1675,4-20-right-item,4-20
94,1675,5-2-left-item,5-2
95,1686,1-10-left-item,1-10
95,1686,1-3-left-item,1-3
95,1686,1-18-right-item,1-18
95,1686,2-20-right-item,2-20
95,1686,5-18-right-item,5-18
96,1705,2-1-left-item,2-1
96,1705,9-4-right-item,9-4
96,1705,1-15-right-item,1-15
96,1705,3-13-left-item,3-13
96,1705,1-9-right-item,1-9
97,1725,3-5-left-item,3-5
97,1725,8-8-right-item,8-8
97,1725,1-9-left-item,1-9
97,1725,3-8-right-item,3-8
97,1725,5-1-left-item,5-1
98,1736,7-9-left-item,7-9
98,1736,5-19-right-item,5-19
98,1736,5-12-left-item,5-12
98,1736,1-18-left-item,1-18
98,1736,8-10-right-item,8-10
99,1736,6-14-right-item,6-14
99,1736,5-9-left-item,5-9
99,1736,2-2-right-item,2-2
99,1736,1-1-left-item,1-1
99,1736,5-1-right-item,5-1
100,1753,6-13-right-item,6-13
100,1753,5-4-left-item,5-4
100,1753,1-7-left-item,1-7
100,1753,9-1-right-item,9-1
100,1753,4-3-left-item,4-3
