order_id,arrival_time,item_id,pick_point_id
1,77,3-11-right-item,3-11
1,77,5-19-right-item,5-19
1,77,5-10-right-item,5-10
1,77,7-10-right-item,7-10
1,77,8-15-right-item,8-15
2,98,8-20-right-item,8-20
2,98,4-3-left-item,4-3
2,98,1-19-left-item,1-19
2,98,3-12-left-item,3-12
2,98,3-16-right-item,3-16
3,113,3-6-right-item,3-6
3,113,2-15-left-item,2-15
3,113,5-20-right-item,5-20
3,113,8-10-left-item,8-10
3,113,4-9-left-item,4-9
4,178,9-1-right-item,9-1
4,178,5-7-right-item,5-7
4,178,4-14-right-item,4-14
4,178,2-13-left-item,2-13
4,178,7-3-right-item,7-3
5,269,4-9-right-item,4-9
5,269,3-17-right-item,3-17
5,269,7-19-left-item,7-19
5,269,4-19-right-item,4-19
5,269,8-8-left-item,8-8
6,317,6-5-right-item,6-5
6,317,1-1-right-item,1-1
6,317,6-11-right-item,6-11
6,317,3-12-right-item,3-12
6,317,8-5-left-item,8-5
7,332,8-16-left-item,8-16
7,332,3-1-right-item,3-1
7,332,3-18-right-item,3-18
7,332,4-4-left-item,4-4
7,332,7-20-left-item,7-20
8,356,8-9-right-item,8-9
8,356,3-9-left-item,3-9
8,356,8-12-left-item,8-12
8,356,8-7-left-item,8-7
8,356,9-11-left-item,9-11
9,412,6-5-left-item,6-5
9,412,2-16-right-item,2-16
9,412,1-16-left-item,1-16
9,412,3-9-left-item,3-9
9,412,4-1-left-item,4-1
10,448,5-6-left-item,5-6
10,448,9-3-left-item,9-3
10,448,7-5-left-item,7-5
10,448,5-13-left-item,5-13
10,448,4-10-right-item,4-10
11,478,3-16-right-item,3-16
11,478,2-19-left-item,2-19
11,478,7-12-right-item,7-12
11,478,9-16-left-item,9-16
11,478,2-1-left-item,2-1
12,541,2-12-left-item,2-12
12,541,9-7-right-item,9-7
12,541,4-17-left-item,4-17
12,541,3-5-left-item,3-5
12,541,8-3-left-item,8-3
13,615,6-5-right-item,6-5
13,615,2-3-right-item,2-3
13,615,7-20-left-item,7-20
13,615,8-2-left-item,8-2
13,615,9-7-right-item,9-7
14,640,2-2-left-item,2-2
14,640,8-10-left-item,8-10
14,640,3-5-right-item,3-5
14,640,9-7-left-item,9-7
14,640,4-14-left-item,4-14
15,695,5-11-right-item,5-11
15,695,6-6-left-item,6-6
15,695,3-15-right-item,3-15
15,695,4-17-left-item,4-17
15,695,2-15-left-item,2-15
16,743,7-7-right-item,7-7
16,743,2-12-left-item,2-12
16,743,9-15-left-item,9-15
16,743,3-11-left-item,3-11
16,743,6-1-left-item,6-1
17,791,2-5-right-item,2-5
17,791,9-16-left-item,9-16
17,791,1-13-left-item,1-13
17,791,9-19-right-item,9-19
17,791,6-6-left-item,6-6
18,794,8-9-right-item,8-9
18,794,2-15-right-item,2-15
18,794,8-14-left-item,8-14
18,794,7-18-right-item,7-18
18,794,3-16-right-item,3-16
19,844,3-7-right-item,3-7
19,844,9-16-right-item,9-16
19,844,7-5-left-item,7-5
19,844,2-7-right-item,2-7
19,844,7-19-left-item,7-19
20,1009,7-5-right-item,7-5
20,1009,1-12-left-item,1-12
20,1009,5-20-left-item,5-20
20,1009,2-16-right-item,2-16
20,1009,8-4-right-item,8-4
21,1035,7-14-left-item,7-14
21,1035,7-11-right-item,7-11
21,1035,4-15-right-item,4-15
21,1035,9-9-right-item,9-9
21,1035,7-5-left-item,7-5
22,1046,9-4-left-item,9-4
22,1046,7-16-right-item,7-16
22,1046,1-6-left-item,1-6
22,1046,6-8-left-item,6-8
22,1046,5-6-right-item,5-6
23,1147,9-7-right-item,9-7
23,1147,6-8-right-item,6-8
23,1147,9-12-right-item,9-12
23,1147,5-8-left-item,5-8
23,1147,9-15-left-item,9-15
24,1154,7-13-left-item,7-13
24,1154,6-4-left-item,6-4
24,1154,4-6-left-item,4-6
24,1154,5-11-right-item,5-11
24,1154,8-5-right-item,8-5
25,1207,8-19-right-item,8-19
25,1207,6-3-right-item,6-3
25,1207,4-7-right-item,4-7
25,1207,5-4-right-item,5-4
25,1207,7-15-left-item,7-15
26,1217,9-4-right-item,9-4
26,1217,4-17-left-item,4-17
26,1217,2-18-left-item,2-18
26,1217,5-20-right-item,5-20
26,1217,5-20-left-item,5-20
27,1243,1-4-right-item,1-4
27,1243,2-14-right-item,2-14
27,1243,7-3-left-item,7-3
27,1243,9-13-left-item,9-13
27,1243,3-7-left-item,3-7
