order_id,arrival_time,item_id,pick_point_id
1,36,5-5-left-item,5-5
1,36,6-5-right-item,6-5
1,36,8-2-left-item,8-2
1,36,3-18-left-item,3-18
1,36,7-18-left-item,7-18
2,44,4-11-left-item,4-11
2,44,9-20-left-item,9-20
2,44,5-12-left-item,5-12
2,44,2-1-right-item,2-1
2,44,6-2-right-item,6-2
3,58,8-4-left-item,8-4
3,58,9-18-right-item,9-18
3,58,8-17-left-item,8-17
3,58,5-9-right-item,5-9
3,58,5-15-right-item,5-15
4,83,5-17-right-item,5-17
4,83,4-19-left-item,4-19
4,83,7-17-right-item,7-17
4,83,9-17-left-item,9-17
4,83,6-2-left-item,6-2
5,120,2-8-right-item,2-8
5,120,3-17-left-item,3-17
5,120,9-15-left-item,9-15
5,120,8-5-right-item,8-5
5,120,3-1-left-item,3-1
6,147,7-14-right-item,7-14
6,147,9-17-right-item,9-17
6,147,8-16-right-item,8-16
6,147,2-18-right-item,2-18
6,147,6-16-left-item,6-16
7,156,3-7-left-item,3-7
7,156,2-9-left-item,2-9
7,156,6-4-right-item,6-4
7,156,4-17-right-item,4-17
7,156,1-18-right-item,1-18
8,173,5-18-left-item,5-18
8,173,3-12-left-item,3-12
8,173,9-14-right-item,9-14
8,173,4-18-right-item,4-18
8,173,1-17-left-item,1-17
9,203,3-14-right-item,3-14
9,203,5-2-left-item,5-2
9,203,4-2-right-item,4-2
9,203,2-2-left-item,2-2
9,203,2-1-left-item,2-1
10,207,3-16-right-item,3-16
10,207,6-4-left-item,6-4
10,207,6-18-right-item,6-18
10,207,6-17-left-item,6-17
10,207,7-15-left-item,7-15
11,236,8-13-right-item,8-13
11,236,1-15-right-item,1-15
11,236,3-5-left-item,3-5
11,236,6-6-left-item,6-6
11,236,2-1-right-item,2-1
12,237,1-14-right-item,1-14
12,237,4-12-left-item,4-12
12,237,8-12-left-item,8-12
12,237,6-9-right-item,6-9
12,237,2-5-left-item,2-5
13,340,3-5-right-item,3-5
13,340,9-7-right-item,9-7
13,340,6-3-left-item,6-3
13,340,2-1-left-item,2-1
13,340,7-3-right-item,7-3
14,385,7-10-left-item,7-10
14,385,5-2-left-item,5-2
14,385,4-14-right-item,4-14
14,385,3-13-left-item,3-13
14,385,3-12-left-item,3-12
15,386,1-20-left-item,1-20
15,386,1-3-right-item,1-3
15,386,4-9-right-item,4-9
15,386,1-19-left-item,1-19
15,386,4-15-right-item,4-15
16,392,2-15-left-item,2-15
16,392,1-15-right-item,1-15
16,392,8-6-right-item,8-6
16,392,9-10-left-item,9-10
16,392,8-15-right-item,8-15
17,440,4-1-left-item,4-1
17,440,9-3-right-item,9-3
17,440,9-7-left-item,9-7
17,440,8-13-left-item,8-13
17,440,8-15-right-item,8-15
18,440,9-11-left-item,9-11
18,440,4-9-left-item,4-9
18,440,3-1-left-item,3-1
18,440,8-14-left-item,8-14
18,440,7-4-right-item,7-4
19,450,2-8-right-item,2-8
19,450,7-20-left-item,7-20
19,450,3-7-left-item,3-7
19,450,5-8-left-item,5-8
19,450,7-15-right-item,7-15
20,493,6-6-right-item,6-6
20,493,3-18-right-item,3-18
20,493,3-2-left-item,3-2
20,493,9-6-right-item,9-6
20,493,9-20-right-item,9-20
21,493,7-1-right-item,7-1
21,493,9-3-right-item,9-3
21,493,8-16-right-item,8-16
21,493,3-3-left-item,3-3
21,493,8-3-left-item,8-3
22,510,3-20-left-item,3-20
22,510,6-2-right-item,6-2
22,510,2-9-left-item,2-9
22,510,4-14-left-item,4-14
22,510,8-1-left-item,8-1
23,592,1-6-left-item,1-6
23,592,1-16-right-item,1-16
23,592,8-18-right-item,8-18
23,592,8-6-right-item,8-6
23,592,5-10-left-item,5-10
24,604,1-13-right-item,1-13
24,604,4-9-left-item,4-9
24,604,3-15-right-item,3-15
24,604,3-16-left-item,3-16
24,604,4-17-right-item,4-17
25,670,7-5-right-item,7-5
25,670,7-10-right-item,7-10
25,670,3-14-left-item,3-14
25,670,9-5-right-item,9-5
25,670,7-14-left-item,7-14
26,718,8-20-right-item,8-20
26,718,8-16-left-item,8-16
26,718,4-17-right-item,4-17
26,718,3-1-right-item,3-1
26,718,1-11-right-item,1-11
27,721,2-9-left-item,2-9
27,721,4-7-right-item,4-7
27,721,7-9-right-item,7-9
27,721,8-8-right-item,8-8
27,721,1-16-right-item,1-16
28,741,1-5-left-item,1-5
28,741,6-17-left-item,6-17
28,741,8-4-right-item,8-4
28,741,4-16-right-item,4-16
28,741,7-14-left-item,7-14
29,797,6-11-left-item,6-11
29,797,7-3-left-item,7-3
29,797,6-8-left-item,6-8
