order_id,arrival_time,item_id,pick_point_id
1,13,9-12-left-item,9-12
1,13,9-16-left-item,9-16
1,13,7-8-left-item,7-8
1,13,9-20-left-item,9-20
1,13,4-20-right-item,4-20
2,15,6-14-right-item,6-14
2,15,2-18-left-item,2-18
2,15,6-1-left-item,6-1
2,15,5-2-right-item,5-2
2,15,6-14-left-item,6-14
3,15,6-14-left-item,6-14
3,15,9-19-right-item,9-19
3,15,3-7-left-item,3-7
3,15,7-4-right-item,7-4
3,15,8-3-left-item,8-3
4,22,7-13-right-item,7-13
4,22,2-2-left-item,2-2
4,22,5-11-left-item,5-11
4,22,8-7-right-item,8-7
4,22,3-3-left-item,3-3
5,66,2-18-left-item,2-18
5,66,2-8-right-item,2-8
5,66,8-17-left-item,8-17
5,66,9-10-left-item,9-10
5,66,2-20-right-item,2-20
6,97,2-17-left-item,2-17
6,97,5-13-right-item,5-13
6,97,3-4-left-item,3-4
6,97,7-17-right-item,7-17
6,97,8-3-left-item,8-3
7,104,2-10-left-item,2-10
7,104,2-6-left-item,2-6
7,104,7-18-right-item,7-18
7,104,1-9-right-item,1-9
7,104,9-20-left-item,9-20
8,145,7-20-right-item,7-20
8,145,1-10-left-item,1-10
8,145,1-19-left-item,1-19
8,145,8-11-right-item,8-11
8,145,7-8-right-item,7-8
9,188,9-15-left-item,9-15
9,188,9-10-left-item,9-10
9,188,3-10-right-item,3-10
9,188,7-5-right-item,7-5
9,188,5-19-left-item,5-19
10,191,4-20-right-item,4-20
10,191,9-6-right-item,9-6
10,191,2-20-left-item,2-20
10,191,9-20-right-item,9-20
10,191,3-3-right-item,3-3
11,216,3-2-left-item,3-2
11,216,5-10-right-item,5-10
11,216,7-1-left-item,7-1
11,216,9-8-right-item,9-8
11,216,9-2-left-item,9-2
12,226,3-18-right-item,3-18
12,226,9-9-left-item,9-9
12,226,9-3-left-item,9-3
12,226,7-15-right-item,7-15
12,226,7-14-right-item,7-14
13,246,5-2-left-item,5-2
13,246,9-9-right-item,9-9
13,246,8-7-left-item,8-7
13,246,2-5-right-item,2-5
13,246,5-3-left-item,5-3
14,253,8-1-right-item,8-1
14,253,1-19-right-item,1-19
14,253,9-14-right-item,9-14
14,253,7-7-left-item,7-7
14,253,6-5-right-item,6-5
15,255,4-7-right-item,4-7
15,255,6-1-right-item,6-1
15,255,5-8-right-item,5-8
15,255,7-5-left-item,7-5
15,255,5-15-left-item,5-15
16,304,8-12-left-item,8-12
16,304,5-15-left-item,5-15
16,304,6-2-left-item,6-2
16,304,5-13-right-item,5-13
16,304,5-11-right-item,5-11
17,308,6-10-right-item,6-10
17,308,4-17-right-item,4-17
17,308,6-7-right-item,6-7
17,308,6-7-left-item,6-7
17,308,1-20-right-item,1-20
18,319,6-6-left-item,6-6
18,319,9-11-left-item,9-11
18,319,8-14-left-item,8-14
18,319,9-20-right-item,9-20
18,319,4-11-right-item,4-11
19,363,6-15-right-item,6-15
19,363,5-5-right-item,5-5
19,363,5-17-right-item,5-17
19,363,4-4-left-item,4-4
19,363,9-14-left-item,9-14
20,364,2-12-right-item,2-12
20,364,5-16-left-item,5-16
20,364,6-7-right-item,6-7
20,364,2-2-left-item,2-2
20,364,3-8-right-item,3-8
21,388,7-18-right-item,7-18
21,388,7-20-left-item,7-20
21,388,3-5-left-item,3-5
21,388,5-10-right-item,5-10
21,388,5-4-right-item,5-4
22,409,2-14-right-item,2-14
22,409,8-11-right-item,8-11
22,409,5-13-left-item,5-13
22,409,9-17-left-item,9-17
22,409,2-15-left-item,2-15
23,418,1-8-right-item,1-8
23,418,3-20-right-item,3-20
23,418,1-10-right-item,1-10
23,418,4-4-left-item,4-4
23,418,7-2-left-item,7-2
24,418,6-10-right-item,6-10
24,418,8-2-left-item,8-2
24,418,8-6-left-item,8-6
24,418,7-3-left-item,7-3
24,418,6-14-right-item,6-14
25,418,9-13-right-item,9-13
25,418,7-10-right-item,7-10
25,418,8-12-left-item,8-12
25,418,6-17-left-item,6-17
25,418,4-18-left-item,4-18
26,443,5-6-right-item,5-6
26,443,4-4-right-item,4-4
26,443,1-18-right-item,1-18
26,443,7-3-left-item,7-3
26,443,9-6-left-item,9-6
27,454,4-17-right-item,4-17
27,454,4-2-right-item,4-2
27,454,8-3-right-item,8-3
27,454,5-14-right-item,5-14
27,454,5-13-right-item,5-13
28,476,1-3-left-item,1-3
28,476,1-5-left-item,1-5
28,476,7-11-right-item,7-11
28,476,1-14-right-item,1-14
28,476,1-1-left-item,1-1
29,515,9-18-right-item,9-18
29,515,4-2-right-item,4-2
29,515,6-9-right-item,6-9
29,515,6-13-right-item,6-13
29,515,8-9-left-item,8-9
30,522,1-17-right-item,1-17
30,522,3-19-left-item,3-19
30,522,2-8-right-item,2-8
30,522,3-3-left-item,3-3
30,522,3-6-left-item,3-6
31,523,6-15-right-item,6-15
31,523,7-18-right-item,7-18
31,523,7-6-right-item,7-6
31,523,8-4-right-item,8-4
