order_id,arrival_time,item_id,pick_point_id
1,19,9-10-left-item,9-10
1,19,6-18-left-item,6-18
1,19,9-1-left-item,9-1
1,19,4-8-right-item,4-8
1,19,1-17-left-item,1-17
2,59,1-3-left-item,1-3
2,59,7-13-left-item,7-13
2,59,1-10-right-item,1-10
2,59,7-4-right-item,7-4
2,59,8-13-left-item,8-13
3,139,3-15-right-item,3-15
3,139,8-19-right-item,8-19
3,139,7-18-left-item,7-18
3,139,1-4-left-item,1-4
3,139,1-15-left-item,1-15
4,156,2-15-right-item,2-15
4,156,1-9-right-item,1-9
4,156,7-8-left-item,7-8
4,156,5-16-right-item,5-16
4,156,3-7-left-item,3-7
5,289,2-17-right-item,2-17
5,289,2-20-left-item,2-20
5,289,4-17-right-item,4-17
5,289,8-16-right-item,8-16
5,289,3-7-left-item,3-7
6,294,5-1-left-item,5-1
6,294,5-1-right-item,5-1
6,294,1-5-right-item,1-5
6,294,2-12-right-item,2-12
6,294,6-9-left-item,6-9
7,298,5-20-left-item,5-20
7,298,2-5-right-item,2-5
7,298,7-8-right-item,7-8
7,298,3-6-right-item,3-6
7,298,7-10-left-item,7-10
8,344,8-11-left-item,8-11
8,344,9-20-right-item,9-20
8,344,6-2-left-item,6-2
8,344,6-9-right-item,6-9
8,344,5-11-left-item,5-11
9,399,2-14-left-item,2-14
9,399,8-6-right-item,8-6
9,399,1-12-left-item,1-12
9,399,2-2-right-item,2-2
9,399,1-15-left-item,1-15
10,448,3-11-left-item,3-11
10,448,3-13-left-item,3-13
10,448,4-1-left-item,4-1
10,448,6-5-left-item,6-5
10,448,9-15-left-item,9-15
11,454,5-1-right-item,5-1
11,454,6-15-left-item,6-15
11,454,1-3-left-item,1-3
11,454,2-13-right-item,2-13
11,454,9-11-left-item,9-11
12,517,4-16-right-item,4-16
12,517,5-13-left-item,5-13
12,517,1-14-left-item,1-14
12,517,4-6-right-item,4-6
12,517,9-11-right-item,9-11
13,519,4-6-left-item,4-6
13,519,5-4-left-item,5-4
13,519,4-20-left-item,4-20
13,519,3-19-right-item,3-19
13,519,6-14-left-item,6-14
14,607,5-20-left-item,5-20
14,607,8-2-left-item,8-2
14,607,7-11-right-item,7-11
14,607,3-11-left-item,3-11
14,607,6-3-left-item,6-3
15,614,7-16-left-item,7-16
15,614,9-3-left-item,9-3
15,614,1-19-left-item,1-19
15,614,2-9-right-item,2-9
15,614,2-10-right-item,2-10
16,717,5-15-right-item,5-15
16,717,1-11-right-item,1-11
16,717,3-18-right-item,3-18
16,717,9-16-left-item,9-16
16,717,5-8-right-item,5-8
17,721,7-2-left-item,7-2
17,721,1-13-right-item,1-13
17,721,3-5-left-item,3-5
17,721,4-19-left-item,4-19
17,721,3-18-left-item,3-18
18,885,6-11-left-item,6-11
18,885,5-16-right-item,5-16
18,885,4-20-right-item,4-20
18,885,1-13-right-item,1-13
18,885,2-14-left-item,2-14
19,904,9-12-right-item,9-12
19,904,9-17-right-item,9-17
19,904,3-11-right-item,3-11
19,904,9-10-left-item,9-10
19,904,7-15-left-item,7-15
20,939,8-10-right-item,8-10
20,939,6-17-left-item,6-17
20,939,6-3-left-item,6-3
20,939,8-18-left-item,8-18
20,939,9-12-right-item,9-12
21,952,5-5-right-item,5-5
21,952,8-15-right-item,8-15
21,952,2-13-left-item,2-13
21,952,9-15-right-item,9-15
21,952,6-1-left-item,6-1
22,972,1-6-left-item,1-6
22,972,4-4-right-item,4-4
22,972,5-5-right-item,5-5
22,972,1-8-left-item,1-8
22,972,3-12-right-item,3-12
23,972,3-4-right-item,3-4
23,972,4-17-left-item,4-17
23,972,3-19-left-item,3-19
23,972,6-6-right-item,6-6
23,972,5-10-right-item,5-10
24,991,1-19-right-item,1-19
24,991,8-13-right-item,8-13
24,991,3-20-left-item,3-20
24,991,1-15-right-item,1-15
24,991,3-2-right-item,3-2
25,1013,4-8-left-item,4-8
25,1013,5-2-right-item,5-2
25,1013,8-15-right-item,8-15
25,1013,5-10-right-item,5-10
25,1013,6-16-left-item,6-16
26,1020,8-15-right-item,8-15
26,1020,2-15-left-item,2-15
26,1020,2-16-left-item,2-16
26,1020,1-11-right-item,1-11
26,1020,1-1-right-item,1-1
27,1082,8-20-left-item,8-20
27,1082,6-19-left-item,6-19
27,1082,8-9-left-item,8-9
27,1082,3-9-right-item,3-9
27,1082,9-9-left-item,9-9
28,1174,1-20-left-item,1-20
28,1174,5-14-left-item,5-14
28,1174,7-3-right-item,7-3
28,1174,3-12-left-item,3-12
28,1174,8-3-left-item,8-3
29,1237,9-9-left-item,9-9
29,1237,1-16-right-item,1-16
29,1237,8-3-right-item,8-3
29,1237,1-12-right-item,1-12
29,1237,5-16-right-item,5-16
30,1317,6-9-right-item,6-9
30,1317,5-15-right-item,5-15
30,1317,6-3-right-item,6-3
30,1317,9-10-left-item,9-10
30,1317,9-9-right-item,9-9
31,1354,8-3-right-item,8-3
31,1354,4-7-left-item,4-7
31,1354,1-11-left-item,1-11
31,1354,8-13-right-item,8-13
31,1354,6-13-right-item,6-13
32,1478,4-20-right-item,4-20
32,1478,2-8-right-item,2-8
32,1478,9-18-left-item,9-18
32,1478,1-5-right-item,1-5
32,1478,7-9-left-item,7-9
33,1536,6-10-left-item,6-10
33,1536,8-10-left-item,8-10
33,1536,2-8-right-item,2-8
33,1536,1-2-left-item,1-2
33,1536,3-19-right-item,3-19
34,1725,6-2-right-item,6-2
34,1725,8-19-left-item,8-19
34,1725,1-19-left-item,1-19
34,1725,4-17-right-item,4-17
34,1725,5-18-right-item,5-18
35,1911,2-11-left-item,2-11
35,1911,3-9-right-item,3-9
35,1911,8-9-right-item,8-9
35,1911,9-13-left-item,9-13
35,1911,5-12-left-item,5-12
36,1914,8-20-right-item,8-20
36,1914,1-9-left-item,1-9
36,1914,2-8-right-item,2-8
36,1914,7-19-left-item,7-19
36,1914,7-19-right-item,7-19
37,1929,4-18-left-item,4-18
37,1929,5-12-left-item,5-12
37,1929,8-18-right-item,8-18
37,1929,7-10-right-item,7-10
37,1929,3-11-left-item,3-11
38,1998,9-3-right-item,9-3
38,1998,4-14-left-item,4-14
38,1998,6-19-right-item,6-19
38,1998,5-15-right-item,5-15
38,1998,3-13-right-item,3-13
39,2096,8-8-left-item,8-8
39,2096,9-14-right-item,9-14
39,2096,2-3-left-item,2-3
39,2096,2-6-right-item,2-6
39,2096,1-12-left-item,1-12
40,2167,3-12-right-item,3-12
40,2167,9-12-left-item,9-12
40,2167,4-20-right-item,4-20
40,2167,6-10-right-item,6-10
40,2167,6-4-left-item,6-4
41,2315,5-12-right-item,5-12
41,2315,3-1-left-item,3-1
41,2315,4-11-left-item,4-11
41,2315,6-7-right-item,6-7
41,2315,7-4-right-item,7-4
42,2342,6-3-left-item,6-3
42,2342,1-19-left-item,1-19
42,2342,7-14-right-item,7-14
42,2342,5-14-right-item,5-14
42,2342,1-9-left-item,1-9
43,2401,4-7-right-item,4-7
43,2401,9-7-left-item,9-7
43,2401,6-4-right-item,6-4
43,2401,9-8-left-item,9-8
43,2401,1-16-left-item,1-16
44,2414,8-2-right-item,8-2
44,2414,1-10-left-item,1-10
44,2414,7-20-left-item,7-20
44,2414,2-3-left-item,2-3
44,2414,6-6-left-item,6-6
45,2597,8-10-right-item,8-10
45,2597,9-20-right-item,9-20
45,2597,9-10-right-item,9-10
45,2597,7-18-left-item,7-18
45,2597,6-1-right-item,6-1
46,2723,2-9-right-item,2-9
46,2723,2-18-right-item,2-18
46,2723,8-8-right-item,8-8
46,2723,8-8-left-item,8-8
46,2723,2-2-left-item,2-2
47,2761,7-1-right-item,7-1
47,2761,2-9-left-item,2-9
47,2761,9-17-left-item,9-17
47,2761,4-10-left-item,4-10
47,2761,2-4-left-item,2-4
48,2833,5-10-left-item,5-10
48,2833,6-7-left-item,6-7
48,2833,5-18-right-item,5-18
48,2833,5-13-left-item,5-13
48,2833,4-11-left-item,4-11
49,2863,6-1-right-item,6-1
49,2863,8-16-right-item,8-16
49,2863,8-18-right-item,8-18
49,2863,8-6-right-item,8-6
49,2863,2-2-left-item,2-2
50,2919,4-7-right-item,4-7
50,2919,9-13-left-item,9-13
50,2919,1-3-left-item,1-3
50,2919,5-20-right-item,5-20
50,2919,5-3-right-item,5-3
51,3003,8-5-right-item,8-5
51,3003,1-13-right-item,1-13
51,3003,4-13-left-item,4-13
51,3003,6-19-left-item,6-19
51,3003,4-6-left-item,4-6
52,3074,5-14-left-item,5-14
52,3074,8-5-left-item,8-5
52,3074,5-14-right-item,5-14
52,3074,5-3-right-item,5-3
52,3074,4-4-left-item,4-4
53,3151,3-12-right-item,3-12
53,3151,2-19-right-item,2-19
53,3151,3-2-left-item,3-2
53,3151,5-15-right-item,5-15
53,3151,8-9-left-item,8-9
54,3222,1-9-left-item,1-9
54,3222,9-19-left-item,9-19
54,3222,4-1-right-item,4-1
54,3222,2-14-left-item,2-14
54,3222,4-10-left-item,4-10
55,3256,9-7-left-item,9-7
55,3256,5-15-left-item,5-15
55,3256,8-17-left-item,8-17
55,3256,4-18-left-item,4-18
55,3256,8-11-right-item,8-11
56,3256,6-1-left-item,6-1
56,3256,2-1-left-item,2-1
56,3256,8-2-right-item,8-2
56,3256,5-16-left-item,5-16
56,3256,4-19-right-item,4-19
57,3293,2-13-right-item,2-13
57,3293,7-4-right-item,7-4
57,3293,9-7-left-item,9-7
57,3293,4-9-right-item,4-9
57,3293,2-5-left-item,2-5
58,3383,3-7-left-item,3-7
58,3383,7-8-left-item,7-8
58,3383,6-4-right-item,6-4
58,3383,1-6-right-item,1-6
58,3383,5-20-left-item,5-20
59,3384,5-12-left-item,5-12
59,3384,2-16-right-item,2-16
59,3384,8-3-left-item,8-3
59,3384,6-15-right-item,6-15
59,3384,4-8-left-item,4-8
60,3402,8-20-right-item,8-20
60,3402,5-5-left-item,5-5
60,3402,9-20-right-item,9-20
60,3402,9-8-right-item,9-8
60,3402,4-1-right-item,4-1
61,3412,9-4-left-item,9-4
61,3412,8-1-left-item,8-1
61,3412,4-1-right-item,4-1
61,3412,9-13-left-item,9-13
61,3412,3-12-left-item,3-12
62,3435,1-17-left-item,1-17
62,3435,1-4-left-item,1-4
62,3435,8-5-right-item,8-5
62,3435,8-19-right-item,8-19
62,3435,3-13-left-item,3-13
63,3509,9-2-left-item,9-2
63,3509,6-6-right-item,6-6
63,3509,9-8-left-item,9-8
63,3509,3-4-right-item,3-4
63,3509,5-8-left-item,5-8
64,3520,9-10-right-item,9-10
64,3520,4-4-right-item,4-4
64,3520,9-9-left-item,9-9
64,3520,2-19-left-item,2-19
64,3520,7-12-left-item,7-12
65,3585,3-10-right-item,3-10
65,3585,7-16-right-item,7-16
65,3585,5-10-left-item,5-10
65,3585,4-12-left-item,4-12
65,3585,5-2-left-item,5-2
66,3607,3-8-left-item,3-8
66,3607,5-6-left-item,5-6
66,3607,1-10-left-item,1-10
66,3607,5-19-left-item,5-19
66,3607,3-8-right-item,3-8
67,3649,2-2-right-item,2-2
67,3649,1-5-left-item,1-5
67,3649,5-19-left-item,5-19
67,3649,2-12-right-item,2-12
67,3649,1-14-right-item,1-14
68,3679,9-3-left-item,9-3
68,3679,1-8-right-item,1-8
68,3679,9-20-right-item,9-20
68,3679,2-2-left-item,2-2
68,3679,3-11-left-item,3-11
69,3739,8-19-left-item,8-19
69,3739,6-9-left-item,6-9
69,3739,9-15-right-item,9-15
69,3739,7-16-left-item,7-16
69,3739,2-13-left-item,2-13
70,3775,7-3-right-item,7-3
70,3775,2-9-left-item,2-9
70,3775,9-16-left-item,9-16
70,3775,3-10-right-item,3-10
70,3775,9-17-right-item,9-17
71,3806,8-15-left-item,8-15
71,3806,4-20-right-item,4-20
71,3806,2-16-right-item,2-16
71,3806,6-17-left-item,6-17
71,3806,5-14-left-item,5-14
72,3819,2-1-left-item,2-1
72,3819,5-18-right-item,5-18
72,3819,6-19-left-item,6-19
72,3819,1-12-left-item,1-12
72,3819,3-1-right-item,3-1
73,3853,6-14-left-item,6-14
73,3853,7-6-right-item,7-6
73,3853,7-14-left-item,7-14
73,3853,3-8-left-item,3-8
73,3853,8-20-right-item,8-20
74,3880,1-2-right-item,1-2
74,3880,6-13-right-item,6-13
74,3880,9-13-right-item,9-13
74,3880,7-12-left-item,7-12
74,3880,7-18-left-item,7-18
75,3903,4-7-left-item,4-7
75,3903,6-5-left-item,6-5
75,3903,3-11-left-item,3-11
75,3903,3-19-left-item,3-19
75,3903,5-4-left-item,5-4
76,3955,2-10-left-item,2-10
76,3955,4-14-right-item,4-14
76,3955,9-3-right-item,9-3
76,3955,2-5-left-item,2-5
76,3955,2-9-right-item,2-9
77,3955,1-11-left-item,1-11
77,3955,5-10-right-item,5-10
77,3955,8-2-left-item,8-2
77,3955,7-4-right-item,7-4
77,3955,1-1-right-item,1-1
78,3960,4-16-left-item,4-16
78,3960,8-17-right-item,8-17
78,3960,7-8-right-item,7-8
78,3960,8-8-left-item,8-8
78,3960,5-9-right-item,5-9
79,4182,9-16-right-item,9-16
79,4182,3-8-left-item,3-8
79,4182,9-2-left-item,9-2
79,4182,3-13-left-item,3-13
79,4182,6-5-left-item,6-5
80,4429,9-13-left-item,9-13
80,4429,4-1-left-item,4-1
80,4429,7-8-left-item,7-8
80,4429,4-7-left-item,4-7
80,4429,4-13-right-item,4-13
81,4453,3-7-left-item,3-7
81,4453,8-3-right-item,8-3
81,4453,5-14-right-item,5-14
81,4453,3-17-right-item,3-17
81,4453,3-4-right-item,3-4
82,4524,7-3-right-item,7-3
