order_id,arrival_time,item_id,pick_point_id
1,45,2-13-left-item,2-13
1,45,2-16-right-item,2-16
1,45,2-7-right-item,2-7
1,45,5-15-right-item,5-15
1,45,9-11-right-item,9-11
2,253,6-15-left-item,6-15
2,253,6-10-left-item,6-10
2,253,4-10-right-item,4-10
2,253,2-15-right-item,2-15
2,253,1-14-left-item,1-14
3,280,4-20-left-item,4-20
3,280,4-14-left-item,4-14
3,280,6-18-right-item,6-18
3,280,4-19-right-item,4-19
3,280,4-16-left-item,4-16
4,283,1-2-right-item,1-2
4,283,4-8-left-item,4-8
4,283,5-14-left-item,5-14
4,283,1-6-right-item,1-6
4,283,8-6-left-item,8-6
5,371,4-11-left-item,4-11
5,371,5-19-right-item,5-19
5,371,2-9-left-item,2-9
5,371,3-16-right-item,3-16
5,371,5-5-left-item,5-5
6,395,7-5-left-item,7-5
6,395,4-1-left-item,4-1
6,395,5-2-right-item,5-2
6,395,2-7-left-item,2-7
6,395,5-2-left-item,5-2
7,603,7-19-left-item,7-19
7,603,7-19-right-item,7-19
7,603,1-18-right-item,1-18
7,603,6-15-left-item,6-15
7,603,8-20-right-item,8-20
8,622,2-8-right-item,2-8
8,622,4-18-right-item,4-18
8,622,5-11-right-item,5-11
8,622,3-14-right-item,3-14
8,622,3-16-left-item,3-16
9,657,5-19-left-item,5-19
9,657,6-15-right-item,6-15
9,657,2-13-left-item,2-13
9,657,7-3-right-item,7-3
9,657,7-12-left-item,7-12
10,804,5-9-left-item,5-9
10,804,5-14-right-item,5-14
10,804,8-9-right-item,8-9
10,804,8-13-right-item,8-13
10,804,5-7-left-item,5-7
11,843,8-13-left-item,8-13
11,843,5-8-left-item,5-8
11,843,7-16-left-item,7-16
11,843,9-20-right-item,9-20
11,843,5-4-right-item,5-4
12,989,5-15-left-item,5-15
12,989,3-19-right-item,3-19
12,989,7-6-left-item,7-6
12,989,4-20-left-item,4-20
12,989,3-8-right-item,3-8
13,999,7-8-left-item,7-8
13,999,9-10-right-item,9-10
13,999,9-12-left-item,9-12
13,999,8-14-left-item,8-14
13,999,8-14-right-item,8-14
14,1022,7-5-right-item,7-5
14,1022,1-18-right-item,1-18
14,1022,6-20-left-item,6-20
14,1022,9-13-right-item,9-13
14,1022,7-13-left-item,7-13
15,1058,1-4-left-item,1-4
15,1058,6-9-left-item,6-9
15,1058,1-12-right-item,1-12
15,1058,7-7-right-item,7-7
15,1058,9-16-left-item,9-16
16,1181,7-13-right-item,7-13
16,1181,4-6-left-item,4-6
16,1181,4-5-right-item,4-5
16,1181,5-14-left-item,5-14
16,1181,4-7-right-item,4-7
17,1275,4-1-right-item,4-1
17,1275,9-7-left-item,9-7
17,1275,2-1-right-item,2-1
17,1275,2-10-right-item,2-10
17,1275,2-17-left-item,2-17
18,1293,1-1-right-item,1-1
18,1293,6-14-left-item,6-14
18,1293,5-6-right-item,5-6
18,1293,9-8-left-item,9-8
18,1293,9-15-right-item,9-15
19,1339,9-16-right-item,9-16
19,1339,5-9-right-item,5-9
19,1339,3-16-right-item,3-16
19,1339,9-9-left-item,9-9
19,1339,2-16-left-item,2-16
20,1362,9-2-right-item,9-2
20,1362,4-2-right-item,4-2
20,1362,3-16-right-item,3-16
20,1362,7-19-left-item,7-19
20,1362,7-16-right-item,7-16
21,1376,8-6-right-item,8-6
21,1376,8-18-left-item,8-18
21,1376,6-16-right-item,6-16
21,1376,5-17-left-item,5-17
21,1376,8-1-right-item,8-1
22,1399,6-13-left-item,6-13
22,1399,6-3-left-item,6-3
22,1399,8-10-right-item,8-10
22,1399,3-10-right-item,3-10
22,1399,9-14-left-item,9-14
23,1484,3-20-right-item,3-20
23,1484,4-10-left-item,4-10
23,1484,8-19-right-item,8-19
23,1484,5-8-left-item,5-8
23,1484,2-9-left-item,2-9
24,1517,4-1-right-item,4-1
24,1517,9-8-right-item,9-8
24,1517,7-1-left-item,7-1
24,1517,2-12-left-item,2-12
24,1517,6-3-left-item,6-3
25,1518,1-16-right-item,1-16
25,1518,9-1-left-item,9-1
25,1518,4-11-left-item,4-11
25,1518,9-13-right-item,9-13
25,1518,4-12-left-item,4-12
26,1657,8-8-right-item,8-8
26,1657,3-4-left-item,3-4
26,1657,2-17-left-item,2-17
26,1657,2-3-left-item,2-3
26,1657,8-2-right-item,8-2
27,1698,7-11-left-item,7-11
27,1698,9-10-right-item,9-10
27,1698,4-5-right-item,4-5
27,1698,9-4-right-item,9-4
27,1698,5-6-left-item,5-6
28,1770,2-10-right-item,2-10
28,1770,8-15-right-item,8-15
28,1770,7-19-right-item,7-19
28,1770,1-1-right-item,1-1
28,1770,1-6-left-item,1-6
29,1783,6-2-left-item,6-2
29,1783,4-20-left-item,4-20
29,1783,2-12-left-item,2-12
29,1783,1-10-right-item,1-10
29,1783,4-19-right-item,4-19
30,1873,1-17-left-item,1-17
30,1873,1-11-right-item,1-11
30,1873,1-9-left-item,1-9
30,1873,5-16-left-item,5-16
30,1873,3-6-left-item,3-6
31,1891,3-4-left-item,3-4
31,1891,7-18-left-item,7-18
31,1891,7-8-left-item,7-8
31,1891,1-8-right-item,1-8
31,1891,1-4-right-item,1-4
32,1917,7-5-right-item,7-5
32,1917,9-3-left-item,9-3
32,1917,3-7-right-item,3-7
32,1917,2-3-left-item,2-3
32,1917,7-16-right-item,7-16
33,1925,6-20-left-item,6-20
33,1925,7-1-left-item,7-1
33,1925,5-2-left-item,5-2
33,1925,6-7-right-item,6-7
33,1925,6-19-right-item,6-19
34,2079,9-11-left-item,9-11
34,2079,1-19-right-item,1-19
34,2079,2-2-right-item,2-2
34,2079,1-17-right-item,1-17
34,2079,7-19-right-item,7-19
35,2235,5-5-left-item,5-5
35,2235,5-13-right-item,5-13
35,2235,3-16-left-item,3-16
35,2235,9-19-left-item,9-19
35,2235,8-10-left-item,8-10
36,2324,6-7-left-item,6-7
36,2324,6-1-left-item,6-1
36,2324,9-18-right-item,9-18
36,2324,3-18-left-item,3-18
36,2324,3-13-right-item,3-13
37,2355,5-20-right-item,5-20
37,2355,4-11-right-item,4-11
37,2355,2-10-left-item,2-10
37,2355,8-8-right-item,8-8
37,2355,1-7-left-item,1-7
38,2493,7-7-right-item,7-7
