order_id,arrival_time,item_id,pick_point_id
1,18,8-10-left-item,8-10
1,18,3-8-right-item,3-8
1,18,8-9-left-item,8-9
1,18,6-20-left-item,6-20
1,18,5-17-right-item,5-17
2,38,1-18-right-item,1-18
2,38,9-11-right-item,9-11
2,38,2-3-right-item,2-3
2,38,5-5-left-item,5-5
2,38,5-6-left-item,5-6
3,45,3-14-left-item,3-14
3,45,2-6-right-item,2-6
3,45,7-13-left-item,7-13
3,45,1-5-left-item,1-5
3,45,4-9-left-item,4-9
4,46,4-9-right-item,4-9
4,46,6-12-left-item,6-12
4,46,1-4-right-item,1-4
4,46,6-12-right-item,6-12
4,46,1-7-right-item,1-7
5,46,9-12-right-item,9-12
5,46,2-15-right-item,2-15
5,46,8-19-left-item,8-19
5,46,4-17-left-item,4-17
5,46,7-7-left-item,7-7
6,60,8-10-right-item,8-10
6,60,9-17-left-item,9-17
6,60,4-6-right-item,4-6
6,60,1-6-right-item,1-6
6,60,6-5-left-item,6-5
7,80,4-5-left-item,4-5
7,80,3-15-left-item,3-15
7,80,1-9-right-item,1-9
7,80,9-15-right-item,9-15
7,80,1-14-left-item,1-14
8,93,6-17-right-item,6-17
8,93,6-17-left-item,6-17
8,93,8-15-right-item,8-15
8,93,2-16-left-item,2-16
8,93,2-5-left-item,2-5
9,97,8-3-left-item,8-3
9,97,4-15-left-item,4-15
9,97,3-9-left-item,3-9
9,97,2-10-right-item,2-10
9,97,5-17-right-item,5-17
10,114,4-3-right-item,4-3
10,114,5-14-left-item,5-14
10,114,1-7-right-item,1-7
10,114,7-16-left-item,7-16
10,114,5-8-right-item,5-8
11,131,7-11-left-item,7-11
11,131,9-3-right-item,9-3
11,131,9-3-left-item,9-3
11,131,1-3-left-item,1-3
11,131,4-3-left-item,4-3
12,161,6-11-right-item,6-11
12,161,4-3-left-item,4-3
12,161,7-19-right-item,7-19
12,161,3-5-left-item,3-5
12,161,7-13-right-item,7-13
13,188,6-10-right-item,6-10
13,188,3-14-right-item,3-14
13,188,8-9-left-item,8-9
13,188,7-20-right-item,7-20
13,188,4-7-left-item,4-7
14,197,8-4-right-item,8-4
14,197,8-10-left-item,8-10
14,197,2-9-left-item,2-9
14,197,2-16-right-item,2-16
14,197,5-18-right-item,5-18
15,212,4-8-right-item,4-8
15,212,4-16-right-item,4-16
15,212,8-9-right-item,8-9
15,212,4-13-right-item,4-13
15,212,9-11-right-item,9-11
16,219,4-7-right-item,4-7
16,219,9-13-right-item,9-13
16,219,8-9-left-item,8-9
16,219,9-9-right-item,9-9
16,219,1-1-right-item,1-1
17,232,4-19-right-item,4-19
17,232,3-11-left-item,3-11
17,232,2-6-right-item,2-6
17,232,4-17-right-item,4-17
17,232,2-14-right-item,2-14
18,240,7-4-right-item,7-4
18,240,6-14-left-item,6-14
18,240,5-7-right-item,5-7
18,240,2-14-left-item,2-14
18,240,8-1-left-item,8-1
19,246,8-12-right-item,8-12
19,246,5-3-left-item,5-3
19,246,2-2-right-item,2-2
19,246,3-14-left-item,3-14
19,246,5-6-left-item,5-6
20,258,6-18-left-item,6-18
20,258,7-1-left-item,7-1
20,258,9-6-left-item,9-6
20,258,1-12-left-item,1-12
20,258,7-8-right-item,7-8
21,280,2-18-right-item,2-18
21,280,3-9-left-item,3-9
21,280,5-14-left-item,5-14
21,280,1-9-left-item,1-9
21,280,7-10-right-item,7-10
22,296,7-7-left-item,7-7
22,296,7-12-right-item,7-12
22,296,8-10-left-item,8-10
22,296,1-2-left-item,1-2
22,296,4-20-left-item,4-20
23,318,3-7-left-item,3-7
23,318,5-11-left-item,5-11
23,318,2-12-right-item,2-12
23,318,6-4-left-item,6-4
23,318,1-14-right-item,1-14
24,338,3-4-left-item,3-4
24,338,9-6-left-item,9-6
24,338,9-9-left-item,9-9
24,338,9-17-right-item,9-17
24,338,7-17-left-item,7-17
25,351,5-13-left-item,5-13
25,351,6-12-right-item,6-12
25,351,6-10-left-item,6-10
25,351,6-7-left-item,6-7
25,351,2-18-right-item,2-18
26,376,3-5-left-item,3-5
26,376,2-15-left-item,2-15
26,376,2-10-right-item,2-10
26,376,1-8-left-item,1-8
26,376,6-2-left-item,6-2
27,383,2-14-left-item,2-14
27,383,1-18-left-item,1-18
27,383,3-6-right-item,3-6
27,383,5-12-left-item,5-12
27,383,5-15-left-item,5-15
28,385,5-19-left-item,5-19
28,385,9-8-right-item,9-8
28,385,5-4-right-item,5-4
28,385,9-11-right-item,9-11
28,385,5-10-right-item,5-10
29,429,3-14-right-item,3-14
29,429,3-13-left-item,3-13
29,429,5-1-left-item,5-1
29,429,1-11-left-item,1-11
29,429,8-12-right-item,8-12
30,455,5-1-right-item,5-1
30,455,4-3-left-item,4-3
30,455,8-10-right-item,8-10
30,455,9-5-left-item,9-5
30,455,6-1-left-item,6-1
31,465,2-9-left-item,2-9
31,465,5-14-left-item,5-14
31,465,4-16-left-item,4-16
31,465,6-10-right-item,6-10
31,465,6-13-left-item,6-13
32,468,6-17-left-item,6-17
32,468,8-14-right-item,8-14
32,468,4-11-right-item,4-11
32,468,6-20-left-item,6-20
32,468,3-1-right-item,3-1
33,469,2-14-left-item,2-14
33,469,8-6-left-item,8-6
33,469,2-16-right-item,2-16
33,469,2-17-right-item,2-17
33,469,8-15-left-item,8-15
34,478,8-7-left-item,8-7
34,478,8-4-right-item,8-4
34,478,9-6-right-item,9-6
34,478,3-19-right-item,3-19
34,478,4-4-left-item,4-4
35,505,4-16-right-item,4-16
35,505,4-14-right-item,4-14
35,505,7-13-left-item,7-13
35,505,8-3-right-item,8-3
35,505,1-11-left-item,1-11
36,559,3-20-right-item,3-20
36,559,1-1-right-item,1-1
36,559,4-17-right-item,4-17
36,559,2-12-left-item,2-12
36,559,3-16-right-item,3-16
37,590,9-1-left-item,9-1
37,590,2-6-right-item,2-6
37,590,8-12-left-item,8-12
37,590,6-2-right-item,6-2
37,590,6-10-right-item,6-10
38,603,1-18-right-item,1-18
38,603,6-9-right-item,6-9
38,603,4-14-right-item,4-14
38,603,6-13-right-item,6-13
38,603,6-8-right-item,6-8
39,610,2-13-right-item,2-13
39,610,9-9-left-item,9-9
39,610,9-16-left-item,9-16
39,610,8-12-right-item,8-12
39,610,8-6-left-item,8-6
40,617,4-9-right-item,4-9
40,617,1-1-right-item,1-1
40,617,2-19-left-item,2-19
40,617,9-4-left-item,9-4
40,617,6-13-right-item,6-13
41,651,9-8-left-item,9-8
41,651,4-18-left-item,4-18
41,651,1-15-right-item,1-15
41,651,2-14-left-item,2-14
41,651,2-15-left-item,2-15
42,692,9-11-right-item,9-11
42,692,4-2-left-item,4-2
42,692,1-11-right-item,1-11
42,692,7-18-left-item,7-18
42,692,6-5-right-item,6-5
43,710,7-14-right-item,7-14
43,710,7-12-right-item,7-12
43,710,9-20-left-item,9-20
43,710,4-12-left-item,4-12
43,710,3-8-left-item,3-8
44,712,8-4-left-item,8-4
44,712,7-20-right-item,7-20
44,712,6-20-left-item,6-20
44,712,8-1-right-item,8-1
44,712,5-3-left-item,5-3
45,725,3-2-right-item,3-2
45,725,3-18-left-item,3-18
45,725,1-15-left-item,1-15
45,725,7-17-left-item,7-17
45,725,6-2-left-item,6-2
46,802,7-11-right-item,7-11
46,802,8-19-left-item,8-19
46,802,7-16-left-item,7-16
46,802,4-18-right-item,4-18
46,802,5-2-left-item,5-2
47,853,1-11-left-item,1-11
47,853,2-3-right-item,2-3
47,853,9-17-right-item,9-17
47,853,2-6-right-item,2-6
47,853,3-7-right-item,3-7
48,867,9-15-left-item,9-15
48,867,8-1-right-item,8-1
48,867,3-3-left-item,3-3
48,867,1-15-right-item,1-15
