order_id,arrival_time,item_id,pick_point_id
1,67,9-17-right-item,9-17
1,67,9-5-left-item,9-5
1,67,8-11-right-item,8-11
1,67,3-20-left-item,3-20
1,67,4-19-left-item,4-19
2,126,7-17-left-item,7-17
2,126,4-6-right-item,4-6
2,126,4-19-right-item,4-19
2,126,5-6-left-item,5-6
2,126,4-17-right-item,4-17
3,138,3-8-left-item,3-8
3,138,6-18-left-item,6-18
3,138,5-17-left-item,5-17
3,138,7-17-right-item,7-17
3,138,6-4-right-item,6-4
4,202,5-5-right-item,5-5
4,202,6-8-right-item,6-8
4,202,5-10-left-item,5-10
4,202,1-8-left-item,1-8
4,202,5-1-right-item,5-1
5,230,9-6-right-item,9-6
5,230,9-3-left-item,9-3
5,230,5-18-right-item,5-18
5,230,8-15-left-item,8-15
5,230,4-16-left-item,4-16
6,277,6-14-right-item,6-14
6,277,2-20-left-item,2-20
6,277,7-7-left-item,7-7
6,277,9-18-right-item,9-18
6,277,4-11-left-item,4-11
7,289,8-4-left-item,8-4
7,289,6-5-right-item,6-5
7,289,8-15-left-item,8-15
7,289,3-4-left-item,3-4
7,289,1-4-left-item,1-4
8,294,2-5-left-item,2-5
8,294,4-14-left-item,4-14
8,294,7-10-left-item,7-10
8,294,6-14-right-item,6-14
8,294,6-12-left-item,6-12
9,301,7-4-left-item,7-4
9,301,5-12-right-item,5-12
9,301,7-17-left-item,7-17
9,301,5-17-right-item,5-17
9,301,8-5-left-item,8-5
10,360,1-12-right-item,1-12
10,360,8-6-left-item,8-6
10,360,2-2-left-item,2-2
10,360,8-18-left-item,8-18
10,360,5-19-left-item,5-19
11,371,4-14-right-item,4-14
11,371,2-19-left-item,2-19
11,371,4-12-right-item,4-12
11,371,3-16-left-item,3-16
11,371,6-10-right-item,6-10
12,373,4-13-left-item,4-13
12,373,5-15-left-item,5-15
12,373,4-3-right-item,4-3
12,373,6-19-left-item,6-19
12,373,7-4-left-item,7-4
13,422,1-1-left-item,1-1
13,422,8-9-right-item,8-9
13,422,5-19-left-item,5-19
13,422,9-18-left-item,9-18
13,422,6-6-right-item,6-6
14,477,8-13-right-item,8-13
14,477,6-18-right-item,6-18
14,477,8-5-right-item,8-5
14,477,8-7-left-item,8-7
14,477,9-14-right-item,9-14
15,511,9-17-left-item,9-17
15,511,3-14-left-item,3-14
15,511,3-14-right-item,3-14
15,511,9-15-right-item,9-15
15,511,1-9-right-item,1-9
16,515,1-16-right-item,1-16
16,515,3-3-left-item,3-3
16,515,3-16-right-item,3-16
16,515,8-4-right-item,8-4
16,515,3-17-right-item,3-17
17,536,7-5-left-item,7-5
17,536,7-20-right-item,7-20
17,536,7-2-left-item,7-2
17,536,7-16-left-item,7-16
17,536,3-7-left-item,3-7
18,565,9-9-left-item,9-9
18,565,4-4-left-item,4-4
18,565,8-19-right-item,8-19
18,565,3-12-left-item,3-12
18,565,9-16-left-item,9-16
19,623,5-12-right-item,5-12
19,623,2-5-right-item,2-5
19,623,3-8-right-item,3-8
19,623,6-12-right-item,6-12
19,623,9-2-left-item,9-2
20,671,4-12-right-item,4-12
20,671,4-20-right-item,4-20
20,671,6-13-right-item,6-13
20,671,9-3-right-item,9-3
20,671,1-12-left-item,1-12
21,678,2-6-left-item,2-6
21,678,2-10-left-item,2-10
21,678,8-2-right-item,8-2
21,678,9-9-right-item,9-9
21,678,8-15-left-item,8-15
22,811,1-2-right-item,1-2
22,811,6-18-left-item,6-18
22,811,8-17-right-item,8-17
22,811,2-14-right-item,2-14
22,811,1-11-right-item,1-11
23,817,2-17-right-item,2-17
23,817,8-7-left-item,8-7
23,817,2-20-left-item,2-20
23,817,6-1-left-item,6-1
23,817,5-13-left-item,5-13
24,841,8-4-right-item,8-4
24,841,8-17-left-item,8-17
24,841,8-16-right-item,8-16
24,841,2-14-right-item,2-14
24,841,7-17-right-item,7-17
25,855,7-17-left-item,7-17
25,855,2-10-right-item,2-10
25,855,5-12-right-item,5-12
25,855,7-16-right-item,7-16
25,855,5-12-left-item,5-12
26,877,1-9-left-item,1-9
26,877,9-18-left-item,9-18
26,877,6-9-left-item,6-9
26,877,5-16-right-item,5-16
26,877,9-8-right-item,9-8
27,917,3-2-right-item,3-2
27,917,4-13-left-item,4-13
27,917,3-11-left-item,3-11
27,917,6-8-left-item,6-8
27,917,8-6-left-item,8-6
28,929,7-19-left-item,7-19
28,929,6-15-right-item,6-15
28,929,1-13-left-item,1-13
28,929,2-3-left-item,2-3
28,929,1-20-right-item,1-20
29,955,4-20-right-item,4-20
29,955,4-9-left-item,4-9
29,955,1-16-right-item,1-16
29,955,5-18-right-item,5-18
29,955,8-4-right-item,8-4
30,963,3-7-right-item,3-7
30,963,4-10-right-item,4-10
30,963,3-6-right-item,3-6
30,963,5-2-left-item,5-2
30,963,5-13-right-item,5-13
31,964,1-17-right-item,1-17
31,964,2-20-left-item,2-20
31,964,6-13-right-item,6-13
31,964,3-15-right-item,3-15
31,964,5-20-right-item,5-20
32,970,4-12-right-item,4-12
32,970,8-19-right-item,8-19
32,970,7-15-right-item,7-15
32,970,2-4-right-item,2-4
32,970,6-4-left-item,6-4
33,995,2-5-right-item,2-5
33,995,8-3-right-item,8-3
33,995,6-18-left-item,6-18
33,995,9-12-right-item,9-12
33,995,6-2-left-item,6-2
34,1028,1-13-right-item,1-13
34,1028,9-13-left-item,9-13
34,1028,8-18-right-item,8-18
34,1028,9-11-left-item,9-11
34,1028,5-18-left-item,5-18
35,1185,8-7-right-item,8-7
35,1185,1-8-right-item,1-8
35,1185,9-19-left-item,9-19
35,1185,3-13-right-item,3-13
35,1185,9-7-right-item,9-7
36,1188,9-6-right-item,9-6
36,1188,6-16-left-item,6-16
36,1188,3-6-left-item,3-6
36,1188,5-3-left-item,5-3
36,1188,2-6-left-item,2-6
37,1220,6-6-left-item,6-6
37,1220,1-4-left-item,1-4
37,1220,1-3-right-item,1-3
37,1220,9-5-left-item,9-5
37,1220,9-13-left-item,9-13
38,1234,7-20-right-item,7-20
38,1234,6-8-right-item,6-8
38,1234,1-20-left-item,1-20
38,1234,4-6-right-item,4-6
38,1234,5-16-right-item,5-16
39,1275,3-4-left-item,3-4
39,1275,1-16-left-item,1-16
39,1275,9-11-right-item,9-11
39,1275,3-4-right-item,3-4
39,1275,1-14-left-item,1-14
40,1295,2-12-left-item,2-12
40,1295,2-18-left-item,2-18
40,1295,4-18-right-item,4-18
40,1295,3-20-right-item,3-20
40,1295,8-9-left-item,8-9
41,1306,6-20-left-item,6-20
41,1306,2-6-right-item,2-6
41,1306,2-18-left-item,2-18
41,1306,4-19-right-item,4-19
41,1306,8-16-right-item,8-16
42,1345,8-9-left-item,8-9
42,1345,4-16-left-item,4-16
42,1345,8-2-right-item,8-2
42,1345,7-10-left-item,7-10
42,1345,5-8-left-item,5-8
43,1363,6-8-right-item,6-8
43,1363,4-19-right-item,4-19
43,1363,8-15-right-item,8-15
43,1363,7-2-right-item,7-2
43,1363,8-2-left-item,8-2
44,1417,7-1-left-item,7-1
44,1417,1-13-right-item,1-13
44,1417,5-16-right-item,5-16
44,1417,7-12-right-item,7-12
44,1417,4-3-left-item,4-3
45,1439,2-6-left-item,2-6
45,1439,1-19-right-item,1-19
45,1439,8-11-right-item,8-11
45,1439,4-6-right-item,4-6
45,1439,5-7-left-item,5-7
46,1440,8-2-right-item,8-2
46,1440,2-15-right-item,2-15
46,1440,3-2-left-item,3-2
46,1440,3-3-right-item,3-3
46,1440,1-2-left-item,1-2
47,1459,3-13-left-item,3-13
47,1459,1-14-left-item,1-14
47,1459,4-10-right-item,4-10
47,1459,1-3-left-item,1-3
47,1459,9-3-left-item,9-3
48,1527,1-10-left-item,1-10
48,1527,8-20-right-item,8-20
48,1527,3-10-right-item,3-10
48,1527,7-10-left-item,7-10
48,1527,1-19-left-item,1-19
49,1528,9-13-right-item,9-13
49,1528,1-7-left-item,1-7
49,1528,1-3-right-item,1-3
49,1528,5-14-left-item,5-14
49,1528,5-14-right-item,5-14
50,1625,4-6-right-item,4-6
50,1625,9-14-left-item,9-14
50,1625,4-3-right-item,4-3
50,1625,4-4-right-item,4-4
50,1625,2-19-right-item,2-19
51,1638,4-10-right-item,4-10
51,1638,8-6-right-item,8-6
51,1638,5-1-left-item,5-1
51,1638,6-7-left-item,6-7
51,1638,8-5-left-item,8-5
52,1639,1-14-left-item,1-14
52,1639,9-9-left-item,9-9
52,1639,4-10-left-item,4-10
52,1639,1-15-left-item,1-15
52,1639,7-15-right-item,7-15
53,1683,9-11-left-item,9-11
53,1683,5-14-left-item,5-14
53,1683,9-2-right-item,9-2
53,1683,7-16-left-item,7-16
53,1683,3-12-right-item,3-12
54,1683,8-17-left-item,8-17
54,1683,3-12-right-item,3-12
54,1683,3-11-left-item,3-11
54,1683,9-20-right-item,9-20
54,1683,5-17-left-item,5-17
55,1720,5-11-right-item,5-11
55,1720,9-12-left-item,9-12
55,1720,1-4-right-item,1-4
55,1720,6-17-left-item,6-17
55,1720,3-20-right-item,3-20
56,1744,3-18-right-item,3-18
56,1744,3-9-left-item,3-9
56,1744,6-10-left-item,6-10
56,1744,9-20-left-item,9-20
56,1744,5-11-left-item,5-11
57,1840,4-8-left-item,4-8
57,1840,3-4-left-item,3-4
57,1840,8-17-right-item,8-17
57,1840,1-2-left-item,1-2
57,1840,1-6-left-item,1-6
58,1857,8-10-right-item,8-10
58,1857,1-7-right-item,1-7
58,1857,9-6-left-item,9-6
58,1857,3-18-right-item,3-18
58,1857,2-12-right-item,2-12
59,1876,3-5-left-item,3-5
59,1876,6-20-left-item,6-20
59,1876,9-17-left-item,9-17
59,1876,6-5-right-item,6-5
59,1876,8-19-right-item,8-19
60,1898,3-4-left-item,3-4
60,1898,9-5-right-item,9-5
60,1898,5-18-left-item,5-18
60,1898,5-12-left-item,5-12
60,1898,9-4-right-item,9-4
61,1901,8-5-left-item,8-5
61,1901,9-9-left-item,9-9
61,1901,5-9-left-item,5-9
61,1901,5-13-right-item,5-13
61,1901,9-15-left-item,9-15
62,1935,1-13-right-item,1-13
62,1935,2-4-right-item,2-4
62,1935,5-9-right-item,5-9
62,1935,6-18-left-item,6-18
62,1935,8-5-right-item,8-5
63,1938,4-17-right-item,4-17
63,1938,6-3-right-item,6-3
63,1938,1-11-right-item,1-11
63,1938,5-15-left-item,5-15
63,1938,8-2-left-item,8-2
64,2129,2-5-right-item,2-5
64,2129,5-11-left-item,5-11
64,2129,4-6-right-item,4-6
64,2129,5-16-right-item,5-16
64,2129,9-16-left-item,9-16
65,2177,9-5-left-item,9-5
65,2177,9-10-right-item,9-10
65,2177,1-2-right-item,1-2
65,2177,5-16-right-item,5-16
65,2177,8-8-right-item,8-8
66,2211,8-12-left-item,8-12
66,2211,9-6-right-item,9-6
66,2211,7-2-right-item,7-2
66,2211,1-11-left-item,1-11
66,2211,6-9-right-item,6-9
67,2242,5-19-left-item,5-19
67,2242,3-7-right-item,3-7
67,2242,3-10-right-item,3-10
67,2242,6-16-left-item,6-16
67,2242,1-2-left-item,1-2
68,2284,2-4-right-item,2-4
68,2284,3-15-left-item,3-15
68,2284,9-11-left-item,9-11
68,2284,3-16-left-item,3-16
68,2284,9-20-right-item,9-20
69,2325,3-20-left-item,3-20
69,2325,9-8-right-item,9-8
69,2325,2-9-left-item,2-9
69,2325,7-17-right-item,7-17
69,2325,5-15-right-item,5-15
70,2358,9-19-right-item,9-19
70,2358,8-7-left-item,8-7
70,2358,2-10-right-item,2-10
70,2358,8-18-left-item,8-18
70,2358,6-14-right-item,6-14
71,2378,6-12-right-item,6-12
71,2378,1-10-right-item,1-10
71,2378,3-9-right-item,3-9
71,2378,6-9-right-item,6-9
71,2378,7-19-right-item,7-19
72,2391,6-17-right-item,6-17
72,2391,9-17-left-item,9-17
72,2391,7-18-right-item,7-18
72,2391,1-15-left-item,1-15
72,2391,5-18-right-item,5-18
73,2407,9-9-left-item,9-9
73,2407,2-9-right-item,2-9
73,2407,7-19-right-item,7-19
73,2407,1-2-right-item,1-2
73,2407,1-17-right-item,1-17
74,2757,4-4-right-item,4-4
74,2757,2-18-left-item,2-18
