order_id,arrival_time,item_id,pick_point_id
1,6,9-9-right-item,9-9
1,6,7-2-left-item,7-2
1,6,8-2-left-item,8-2
1,6,9-5-right-item,9-5
1,6,2-7-left-item,2-7
2,33,3-1-left-item,3-1
2,33,1-13-right-item,1-13
2,33,4-15-left-item,4-15
2,33,4-6-right-item,4-6
2,33,1-2-right-item,1-2
3,42,3-3-left-item,3-3
3,42,7-10-left-item,7-10
3,42,1-8-right-item,1-8
3,42,3-10-left-item,3-10
3,42,6-13-left-item,6-13
4,67,4-2-left-item,4-2
4,67,3-12-left-item,3-12
4,67,5-3-left-item,5-3
4,67,7-9-left-item,7-9
4,67,9-3-right-item,9-3
5,80,8-4-right-item,8-4
5,80,9-18-right-item,9-18
5,80,3-19-left-item,3-19
5,80,2-20-left-item,2-20
5,80,1-3-left-item,1-3
6,80,6-6-left-item,6-6
6,80,5-18-right-item,5-18
6,80,5-18-left-item,5-18
6,80,6-7-right-item,6-7
6,80,4-18-left-item,4-18
7,196,4-17-right-item,4-17
7,196,8-18-right-item,8-18
7,196,7-14-left-item,7-14
7,196,2-14-right-item,2-14
7,196,8-2-left-item,8-2
8,220,4-8-left-item,4-8
8,220,6-12-right-item,6-12
8,220,9-15-left-item,9-15
8,220,1-2-right-item,1-2
8,220,7-11-left-item,7-11
9,221,4-4-left-item,4-4
9,221,9-8-right-item,9-8
9,221,9-5-left-item,9-5
9,221,7-6-right-item,7-6
9,221,3-14-right-item,3-14
10,258,3-5-right-item,3-5
10,258,3-12-left-item,3-12
10,258,8-13-left-item,8-13
10,258,9-12-left-item,9-12
10,258,5-6-left-item,5-6
11,278,8-18-left-item,8-18
11,278,1-10-right-item,1-10
11,278,3-18-left-item,3-18
11,278,2-17-left-item,2-17
11,278,9-14-right-item,9-14
12,300,3-17-right-item,3-17
12,300,5-13-right-item,5-13
12,300,7-13-left-item,7-13
12,300,4-3-left-item,4-3
12,300,2-15-right-item,2-15
13,314,2-10-left-item,2-10
13,314,5-14-left-item,5-14
13,314,5-10-right-item,5-10
13,314,6-5-right-item,6-5
13,314,1-9-left-item,1-9
14,320,9-20-left-item,9-20
14,320,3-15-left-item,3-15
14,320,5-9-left-item,5-9
14,320,7-16-left-item,7-16
14,320,5-16-right-item,5-16
15,338,4-20-right-item,4-20
15,338,9-4-left-item,9-4
15,338,4-11-right-item,4-11
15,338,4-19-right-item,4-19
15,338,8-20-right-item,8-20
16,339,2-9-left-item,2-9
16,339,1-10-left-item,1-10
16,339,9-13-right-item,9-13
16,339,9-4-right-item,9-4
16,339,1-9-left-item,1-9
17,402,6-8-left-item,6-8
17,402,9-17-right-item,9-17
17,402,2-12-right-item,2-12
17,402,1-20-right-item,1-20
17,402,9-4-left-item,9-4
18,406,4-20-left-item,4-20
18,406,8-2-left-item,8-2
18,406,3-6-left-item,3-6
18,406,5-19-left-item,5-19
18,406,9-13-left-item,9-13
19,413,9-7-left-item,9-7
19,413,2-5-right-item,2-5
19,413,5-2-left-item,5-2
19,413,7-9-right-item,7-9
19,413,3-18-right-item,3-18
20,451,2-7-left-item,2-7
20,451,9-8-right-item,9-8
20,451,1-17-left-item,1-17
20,451,5-20-right-item,5-20
20,451,9-14-right-item,9-14
21,464,7-19-left-item,7-19
21,464,1-13-right-item,1-13
21,464,7-15-left-item,7-15
21,464,4-20-right-item,4-20
21,464,9-3-right-item,9-3
22,473,5-8-right-item,5-8
22,473,6-16-right-item,6-16
22,473,4-20-right-item,4-20
22,473,3-19-right-item,3-19
22,473,9-19-left-item,9-19
23,491,1-7-right-item,1-7
23,491,8-17-left-item,8-17
23,491,7-8-left-item,7-8
23,491,6-12-right-item,6-12
23,491,7-14-left-item,7-14
24,493,1-2-right-item,1-2
24,493,7-15-right-item,7-15
24,493,1-16-left-item,1-16
24,493,1-6-right-item,1-6
24,493,2-11-left-item,2-11
25,496,2-4-right-item,2-4
25,496,4-20-right-item,4-20
25,496,2-1-left-item,2-1
25,496,1-8-right-item,1-8
25,496,4-10-left-item,4-10
26,500,2-10-right-item,2-10
26,500,8-6-right-item,8-6
26,500,5-9-left-item,5-9
26,500,3-7-right-item,3-7
26,500,6-1-right-item,6-1
27,546,9-13-left-item,9-13
27,546,8-19-left-item,8-19
27,546,8-20-right-item,8-20
27,546,1-17-right-item,1-17
27,546,8-13-left-item,8-13
28,553,3-18-left-item,3-18
28,553,1-15-right-item,1-15
28,553,1-6-left-item,1-6
28,553,1-4-right-item,1-4
28,553,2-16-right-item,2-16
29,560,8-9-left-item,8-9
29,560,4-10-right-item,4-10
29,560,8-5-left-item,8-5
29,560,5-7-left-item,5-7
29,560,6-3-left-item,6-3
30,586,6-15-right-item,6-15
30,586,6-20-right-item,6-20
30,586,4-18-left-item,4-18
30,586,1-15-left-item,1-15
30,586,7-5-left-item,7-5
31,614,2-20-right-item,2-20
31,614,3-19-left-item,3-19
31,614,4-5-right-item,4-5
31,614,8-11-right-item,8-11
31,614,3-20-right-item,3-20
32,643,4-5-right-item,4-5
32,643,4-15-left-item,4-15
32,643,8-19-left-item,8-19
32,643,7-20-right-item,7-20
32,643,5-19-right-item,5-19
33,674,6-13-right-item,6-13
33,674,9-14-left-item,9-14
33,674,3-13-right-item,3-13
33,674,4-1-left-item,4-1
33,674,1-13-left-item,1-13
34,684,4-6-left-item,4-6
34,684,2-18-left-item,2-18
34,684,7-4-left-item,7-4
34,684,6-17-right-item,6-17
34,684,8-14-left-item,8-14
35,705,8-10-left-item,8-10
35,705,5-13-left-item,5-13
35,705,5-14-right-item,5-14
35,705,9-2-right-item,9-2
35,705,3-4-right-item,3-4
36,719,1-10-right-item,1-10
36,719,4-20-right-item,4-20
36,719,9-17-right-item,9-17
36,719,6-2-right-item,6-2
36,719,8-1-right-item,8-1
37,728,8-5-left-item,8-5
37,728,4-2-left-item,4-2
37,728,2-7-left-item,2-7
37,728,5-14-left-item,5-14
37,728,9-1-left-item,9-1
38,738,3-14-right-item,3-14
38,738,2-18-right-item,2-18
38,738,5-5-right-item,5-5
38,738,9-8-left-item,9-8
38,738,6-19-right-item,6-19
39,782,6-13-left-item,6-13
39,782,7-3-left-item,7-3
39,782,9-13-right-item,9-13
39,782,6-6-right-item,6-6
39,782,9-9-left-item,9-9
40,803,7-5-left-item,7-5
40,803,6-19-left-item,6-19
40,803,8-13-left-item,8-13
40,803,7-14-left-item,7-14
40,803,7-2-right-item,7-2
41,859,4-8-right-item,4-8
41,859,8-16-left-item,8-16
41,859,3-19-left-item,3-19
41,859,8-14-left-item,8-14
41,859,8-19-right-item,8-19
42,878,1-7-right-item,1-7
42,878,5-3-left-item,5-3
42,878,6-13-left-item,6-13
42,878,6-11-right-item,6-11
42,878,8-4-left-item,8-4
43,893,3-15-left-item,3-15
43,893,2-14-left-item,2-14
43,893,3-6-left-item,3-6
43,893,2-16-right-item,2-16
43,893,1-7-left-item,1-7
44,929,7-8-left-item,7-8
44,929,3-7-right-item,3-7
44,929,1-16-left-item,1-16
44,929,9-7-left-item,9-7
44,929,2-5-left-item,2-5
45,1006,1-13-left-item,1-13
45,1006,6-17-left-item,6-17
45,1006,3-8-left-item,3-8
45,1006,4-12-right-item,4-12
45,1006,8-4-right-item,8-4
46,1027,5-20-left-item,5-20
46,1027,5-10-right-item,5-10
46,1027,6-1-right-item,6-1
46,1027,9-14-left-item,9-14
46,1027,8-1-right-item,8-1
47,1052,6-16-right-item,6-16
47,1052,1-12-right-item,1-12
47,1052,7-2-right-item,7-2
47,1052,1-12-left-item,1-12
47,1052,2-7-right-item,2-7
48,1060,8-14-right-item,8-14
48,1060,3-16-left-item,3-16
48,1060,1-12-right-item,1-12
48,1060,2-19-left-item,2-19
48,1060,5-18-left-item,5-18
49,1068,4-9-right-item,4-9
49,1068,3-2-left-item,3-2
49,1068,2-9-right-item,2-9
49,1068,6-7-left-item,6-7
49,1068,2-17-left-item,2-17
50,1071,5-16-left-item,5-16
50,1071,6-2-right-item,6-2
50,1071,3-14-left-item,3-14
50,1071,8-17-right-item,8-17
50,1071,8-2-left-item,8-2
51,1074,1-11-left-item,1-11
51,1074,7-3-right-item,7-3
51,1074,5-20-left-item,5-20
51,1074,4-14-left-item,4-14
51,1074,3-8-right-item,3-8
52,1086,2-10-left-item,2-10
52,1086,1-19-left-item,1-19
52,1086,5-9-right-item,5-9
52,1086,9-5-left-item,9-5
52,1086,9-3-right-item,9-3
53,1135,7-18-right-item,7-18
53,1135,3-9-right-item,3-9
53,1135,6-3-left-item,6-3
53,1135,8-1-right-item,8-1
53,1135,4-5-right-item,4-5
54,1142,1-12-right-item,1-12
54,1142,2-12-left-item,2-12
54,1142,8-15-right-item,8-15
54,1142,5-17-left-item,5-17
54,1142,1-3-left-item,1-3
55,1147,5-17-left-item,5-17
