order_id,arrival_time,item_id,pick_point_id
1,21,3-14-left-item,3-14
1,21,9-20-right-item,9-20
1,21,1-4-left-item,1-4
1,21,1-1-right-item,1-1
1,21,3-20-left-item,3-20
2,27,4-19-right-item,4-19
2,27,5-6-left-item,5-6
2,27,3-18-right-item,3-18
2,27,9-16-right-item,9-16
2,27,8-11-left-item,8-11
3,121,3-17-left-item,3-17
3,121,7-16-right-item,7-16
3,121,8-15-right-item,8-15
3,121,1-9-left-item,1-9
3,121,7-14-left-item,7-14
4,128,8-18-right-item,8-18
4,128,8-1-right-item,8-1
4,128,9-19-right-item,9-19
4,128,5-20-right-item,5-20
4,128,5-11-right-item,5-11
5,129,4-10-left-item,4-10
5,129,9-5-left-item,9-5
5,129,5-6-left-item,5-6
5,129,8-7-right-item,8-7
5,129,5-12-right-item,5-12
6,196,9-10-left-item,9-10
6,196,7-16-right-item,7-16
6,196,2-15-right-item,2-15
6,196,6-18-right-item,6-18
6,196,2-7-left-item,2-7
7,280,1-11-left-item,1-11
7,280,7-6-left-item,7-6
7,280,6-20-left-item,6-20
7,280,5-16-right-item,5-16
7,280,9-4-right-item,9-4
8,326,1-2-right-item,1-2
8,326,1-11-left-item,1-11
8,326,1-19-right-item,1-19
8,326,2-17-left-item,2-17
8,326,6-19-left-item,6-19
9,377,8-15-right-item,8-15
9,377,7-3-left-item,7-3
9,377,9-10-left-item,9-10
9,377,7-9-right-item,7-9
9,377,6-13-left-item,6-13
10,418,2-8-right-item,2-8
10,418,9-12-right-item,9-12
10,418,4-14-right-item,4-14
10,418,1-12-left-item,1-12
10,418,2-19-right-item,2-19
11,477,7-1-right-item,7-1
11,477,3-16-left-item,3-16
11,477,5-19-left-item,5-19
11,477,3-6-left-item,3-6
11,477,6-3-left-item,6-3
12,502,7-13-left-item,7-13
12,502,5-17-left-item,5-17
12,502,9-8-left-item,9-8
12,502,8-4-left-item,8-4
12,502,6-16-left-item,6-16
13,587,6-3-left-item,6-3
13,587,1-12-right-item,1-12
13,587,5-5-left-item,5-5
13,587,7-8-right-item,7-8
13,587,3-12-left-item,3-12
14,623,1-17-left-item,1-17
14,623,8-3-right-item,8-3
14,623,4-8-left-item,4-8
14,623,1-20-right-item,1-20
14,623,8-6-left-item,8-6
15,632,6-1-right-item,6-1
15,632,5-16-left-item,5-16
15,632,2-8-right-item,2-8
15,632,4-6-right-item,4-6
15,632,7-9-right-item,7-9
16,637,8-9-right-item,8-9
16,637,6-5-right-item,6-5
16,637,4-2-right-item,4-2
16,637,6-1-right-item,6-1
16,637,8-2-right-item,8-2
17,695,5-16-right-item,5-16
17,695,1-11-right-item,1-11
17,695,1-14-left-item,1-14
17,695,7-8-left-item,7-8
17,695,4-2-right-item,4-2
18,736,5-1-right-item,5-1
18,736,7-15-right-item,7-15
18,736,9-1-right-item,9-1
18,736,5-17-left-item,5-17
18,736,7-16-right-item,7-16
19,796,3-15-left-item,3-15
19,796,4-13-left-item,4-13
19,796,6-18-left-item,6-18
19,796,1-14-right-item,1-14
19,796,8-20-right-item,8-20
20,862,6-15-left-item,6-15
20,862,8-1-left-item,8-1
20,862,7-2-right-item,7-2
20,862,9-3-right-item,9-3
20,862,6-9-right-item,6-9
21,864,1-5-left-item,1-5
21,864,4-11-left-item,4-11
21,864,7-11-left-item,7-11
21,864,4-9-left-item,4-9
21,864,7-8-right-item,7-8
22,925,4-10-left-item,4-10
22,925,3-3-right-item,3-3
22,925,3-12-right-item,3-12
22,925,6-14-left-item,6-14
22,925,4-11-right-item,4-11
23,961,9-16-left-item,9-16
23,961,5-8-left-item,5-8
23,961,9-1-right-item,9-1
23,961,3-19-left-item,3-19
23,961,1-14-left-item,1-14
24,999,9-17-right-item,9-17
24,999,7-18-right-item,7-18
24,999,7-2-left-item,7-2
24,999,2-5-right-item,2-5
24,999,7-6-right-item,7-6
25,1051,5-10-left-item,5-10
25,1051,9-17-left-item,9-17
25,1051,7-2-right-item,7-2
25,1051,5-1-left-item,5-1
25,1051,8-9-left-item,8-9
26,1133,1-3-right-item,1-3
26,1133,2-9-left-item,2-9
26,1133,1-2-left-item,1-2
26,1133,6-14-left-item,6-14
26,1133,3-10-left-item,3-10
27,1152,7-4-left-item,7-4
27,1152,7-15-right-item,7-15
27,1152,4-20-left-item,4-20
27,1152,9-16-right-item,9-16
27,1152,1-18-right-item,1-18
28,1263,1-19-left-item,1-19
28,1263,5-4-left-item,5-4
28,1263,9-2-left-item,9-2
28,1263,9-13-right-item,9-13
28,1263,2-15-right-item,2-15
29,1304,4-17-left-item,4-17
29,1304,9-16-left-item,9-16
29,1304,5-3-left-item,5-3
29,1304,6-8-right-item,6-8
29,1304,1-8-right-item,1-8
30,1354,9-12-right-item,9-12
30,1354,6-15-left-item,6-15
30,1354,9-13-left-item,9-13
30,1354,4-9-left-item,4-9
30,1354,5-2-left-item,5-2
31,1423,8-17-left-item,8-17
31,1423,3-1-right-item,3-1
31,1423,1-16-right-item,1-16
31,1423,8-20-left-item,8-20
31,1423,7-7-right-item,7-7
32,1425,5-6-left-item,5-6
32,1425,6-6-right-item,6-6
32,1425,5-11-left-item,5-11
32,1425,9-12-right-item,9-12
32,1425,3-11-right-item,3-11
33,1454,8-16-left-item,8-16
33,1454,3-1-right-item,3-1
33,1454,5-11-right-item,5-11
33,1454,5-16-left-item,5-16
33,1454,9-13-left-item,9-13
34,1458,7-12-right-item,7-12
34,1458,5-17-left-item,5-17
34,1458,9-19-right-item,9-19
34,1458,6-16-right-item,6-16
34,1458,1-2-left-item,1-2
35,1555,6-11-left-item,6-11
35,1555,9-11-right-item,9-11
35,1555,3-19-left-item,3-19
35,1555,7-3-right-item,7-3
35,1555,8-4-right-item,8-4
36,1576,1-20-right-item,1-20
36,1576,6-6-left-item,6-6
36,1576,5-20-right-item,5-20
36,1576,1-3-left-item,1-3
36,1576,7-12-right-item,7-12
37,1710,6-17-left-item,6-17
37,1710,9-12-left-item,9-12
37,1710,6-9-left-item,6-9
37,1710,9-13-right-item,9-13
37,1710,3-13-left-item,3-13
38,1722,4-4-right-item,4-4
38,1722,6-3-left-item,6-3
38,1722,2-9-left-item,2-9
38,1722,4-8-left-item,4-8
38,1722,8-17-right-item,8-17
39,1723,8-12-right-item,8-12
39,1723,2-8-right-item,2-8
39,1723,3-16-right-item,3-16
39,1723,5-6-right-item,5-6
39,1723,7-20-left-item,7-20
40,1827,1-1-right-item,1-1
40,1827,3-11-left-item,3-11
